Cliente,Nombre 1,Nombre 2,Calle,CP,Población
9100744181,MAISON DU GRAIN (LLISA AMUNT),MAISON DU GRAIN (LLISA AMUNT),Carrer Baronia de Montbui 42,08186,LLIÇÀ D'AMUNT
9100661607,DIR SANT CUGAT,DIR SANT CUGAT,CARRETERA RUBI 76-78,08190,SANT CUGAT DEL VALLÈS
9100627485,Ca la Cisca,Ca la Cisca,Avinguda Montserrat 12,08185,LLIÇÀ DE VALL
9100740458,FORN CAFETERIA AVENIDA,FORN CAFETERIA AVENIDA,AVINGUDA D'ANGEL SALLENT 146,08224,TERRASSA
9100749021,RESTAURANT 69KDIRES,RESTAURANT 69KDIRES,Avinguda de Pompeu Fabra 24,08160,MONTMELÓ
9100755589,La Sala,La Sala,Carrer Josep Tarradellas 31,08187,SANTA EULÀLIA DE RONÇANA
9100758360,CULTURAL CAN ROVIRA,CULTURAL CAN ROVIRA,Carrer de l'Alzina 29,08186,LLIÇÀ D'AMUNT
9100667648,CA LA NENA,CA LA NENA,Carrer Gran 20,08506,CALLDETENES
9100681544,LA TASKA DE CARMEN,LA TASKA DE CARMEN,PASEO ANDALUSIA 15-17,08521,LES FRANQUESES DEL VALLES
9100743215,Restaurant L'Arumí,Restaurant L'Arumí,Carretera d'Arbúcies 21,08507,SANTA EUGÈNIA DE BERGA
9100736229,HOSTAL CAL XIC,HOSTAL CAL XIC,Carrer del Freixa 1,17864,SANT PAU DE SEGÚRIES
9100736213,HOTEL RESGUARD DELS VENTS,HOTEL RESGUARD DELS VENTS,CARRETERA GIV-5262 S/N,17534,RIBES DE FRESER
119646,OBSEQUIOS EVENTOS TURIA,OBSEQUIOS EVENTOS TURIA,"ROSELLON, 515",08025,BARCELONA
119642,OBSEQUIOS EVENTOS DEPORTIVOS DAMM,OBSEQUIOS EVENTOS DEPORTIVOS DAMM,"ROSELLON, 515",08025,BARCELONA
9100097548,GRANJA VINALLONGA,PASTELERIA VIÑALLONGA SL,CALLE JACINT VERDAGUER 3,08170,MONTORNES DEL VALLES
9100385693,LA COCA DE FOLGUEROLES,LA COCA DE FOLGUEROLES,Carrer Camí Vell de Vic 16,08519,FOLGUEROLES
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
100423,DISTRIDAM,DISTRIDAM,"C/ PRAT DE LA RIBA, 13",08830,SANT BOI DE LLOBREGAT
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128249,DDI PROVEA SL (BARCELONA),DDI PROVEA SL (BARCELONA),CALLE ROSSELLO 515,08025,BARCELONA
128051,GRANJA ESTEL,GRANJA ESTEL,RAMBLA NOVA 10,08100,MOLLET DEL VALLÈS
9100498065,GIN BAR,GIN BAR,Avinguda de la Llibertat 20,08100,MOLLET DEL VALLES
9100501076,PA TONET,PA TONET,PLAZA PORXADA 3,08401,GRANOLLERS
9100502995,FLECA BRETCHA (HOSPITAL),FLECA BRETCHA (HOSPITAL),CALLE FRANSCESC RIBAS 64,08402,GRANOLLERS
9100503205,BAR FRAYMAN,BAR FRAYMAN,CALLE ENRIC MORERA 27,08100,MOLLET DEL VALLÈS
9100503664,BAR CAFETERIA LLIÇÀ D’AMUNT,BAR CAFETERIA LLIÇÀ D’AMUNT,CALLE L'ALIANÇA 7,08186,LLIÇÀ D'AMUNT
9100529176,BAR LA PLAÇA LES FRANQUESES,BAR LA PLAÇA LES FRANQUESES,PLAZA ESPANYA 10,08521,BELLAVISTA
9100529181,BAR RESTAURANT GAUDI,BAR RESTAURANT GAUDI,Avinguda d'Antoni Gaudí 3,08100,MOLLET DEL VALLES
9100529300,EL MORDISKITO MONTORNES,EL MORDISKITO MONTORNES,CALLE PALAU D'AMETLLA 15,08170,MONTORNÈS DEL VALLÈS
9100535260,TEATRE AUDITORI (CATERING),TEATRE AUDITORI (CATERING),CALLE JOSEP TORRAS I BAGES 50,08401,GRANOLLERS
9100536475,ALFREDO PARODI FURHMAN,ALFREDO PARODI FURHMAN,RAMBLA NOVA 33-35,08100,MOLLET DEL VALLÈS
9100536484,CRISTIAN LORENTE AINAUD,CRISTIAN LORENTE AINAUD,AVENIDA L'ALZINAR 11,08033,BARCELONA
9100536762,' EL NOU' TOÓ RICO,' EL NOU' TOÓ RICO,CALLE MAJOR 66,08170,MONTORNÈS DEL VALLÈS
9100537742,NOU TOÓ RICO (MONTMELÓ),NOU TOÓ RICO (MONTMELÓ),Carrer Major 51,08160,MONTMELÓ
9100538933,RSTE. CHINO GRAN MUNDO,RSTE. CHINO GRAN MUNDO,CALLE GIRONA 12,08402,GRANOLLERS
9100539485,BAR PHILADELPHIA,BAR PHILADELPHIA,Rambla Nova 3,08100,MOLLET DEL VALLES
9100540782,MAFALDA,MAFALDA,AVENIDA RIVOLI 22,08100,MOLLET DEL VALLÈS
9100541197,CLUB DE FUTBOL MARTORELLES,CLUB DE FUTBOL MARTORELLES,Carrer de Can Puig S/N,08107,MARTORELLES
9100542069,BAR BISHOP,BAR BISHOP,PERE RAMON S/N (DARRERA MERCAT S/N,08100,MOLLET DEL VALLÈS
9100544203,EXTREMEÑOS BAR,EXTREMEÑOS BAR,Carrer de Borrell 16,08100,MOLLET DEL VALLES
9100544826,BROTHERS,BROTHERS,CALLE FRANCESC LAYRET 28,08100,MOLLET DEL VALLÈS
9100545628,PITAPES BERENGUER,PITAPES BERENGUER,BERENGUER III 71,08100,MOLLET DEL VALLÈS
9100547290,BAR SERRA LLIÇA,BAR SERRA LLIÇA,CALLE RIBERA D'EBRE 81,08186,LLIÇÀ D'AMUNT
9100550379,BAR LONDEN 2,BAR LONDEN 2,CALLE CAMP DE LES MORERES 2,08401,GRANOLLERS
9100552330,RESTAURANT JAPONES SUSHI AKI,RESTAURANT JAPONES SUSHI AKI,Carrer d'Anselm Clavé 13,08100,MOLLET DEL VALLES
9100553092,GARDEN PIZZA (GRANOLLERS),GARDEN PIZZA (GRANOLLERS),Carrer de Minetes 29,08402,GRANOLLERS
9100553915,LA PLANCHA ÑAM ÑAM,LA PLANCHA ÑAM ÑAM,ZONA ESPORTIVA SN,08520,FRANQUESES DEL VALLES (LES)
9100554598,CAL FORNER,CAL FORNER,AVENIDA SANT ESTEVE 3,08402,GRANOLLERS
9100556448,CAL TAPA GASTROBAR,CAL TAPA GASTROBAR,CALLE BERENGUER III 168,08100,MOLLET DEL VALLES
9100556449,ALHAMBRA 57,ALHAMBRA 57,AVENIDA ANTONI GAUDI 57,08100,MOLLET DEL VALLÈS
9100558804,TRES TASSES,TRES TASSES,PLAZA CORONA 4,08402,GRANOLLERS
9100559291,INDOORWALL GRANOLLERS,INDOORWALL GRANOLLERS,CALLE CASTELLTERÇOL 1-3,08401,GRANOLLERS
9100560544,CAFETERIA LUISIANA,CAFETERIA LUISIANA,PASEO JOAN MIRO 8,08185,PARETS DEL VALLES
9100562973,RESTAURANTE VII,RESTAURANTE VII,CALLE CASTELLTERÇOL 15,08401,GRANOLLERS
9100564349,EL LORO CHARLY RESTAURANT,EL LORO CHARLY RESTAURANT,Carrer de la Carrerada 5,08107,MARTORELLES
9100566100,OH LA LA,OH LA LA,AVENIDA LLUIS COMPANYS 39,08150,PARETS DEL VALLÈS
9100566254,BAR TABERNA PARAISO RIM,BAR TABERNA PARAISO RIM,RAMBLA NOVA 29-31,08100,MOLLET DEL VALLÈS
9100568067,SUSHI HE GRANOLLERS,SUSHI HE GRANOLLERS,CALLE MATARO 6,08403,GRANOLLERS
9100568310,BAR CHAMPANILLO,BAR CHAMPANILLO,PLAZA MAJOR 24,08100,MOLLET DEL VALLES
9100569006,PASTISSERIA JOAN,PASTISSERIA JOAN,AVENIDA PEDRA DEL DIABLE 6,08150,PARETS DEL VALLES
9100574514,COREFO (BAR),COREFO (BAR),AVENIDA CATALUNYA 24,08150,PARETS DEL VALLÈS
9100576264,BAR LA BONA SORT ( CAN BORELL ),BAR LA BONA SORT ( CAN BORELL ),CALLE GALLECS 50,08100,MOLLET DEL VALLÈS
9100579782,BAR  EL NOU TUNEL,BAR  EL NOU TUNEL,CALLE MAS ESTAPER 8,08400,GRANOLLERS
9100580278,RESTAURANT 'LES ARCADES',RESTAURANT 'LES ARCADES',GERONA 29,08400,GRANOLLERS
9100582978,BAR RESTAURANTE FRETES,BAR RESTAURANTE FRETES,"RAMBLA NOVA, 69 -",08100,MOLLET DEL VALLÈS
9100583212,RACO DEL SEMI CACHOPO,RACO DEL SEMI CACHOPO,CALLE JOAQUIM MIR 88,08100,MOLLET DEL VALLES
9100591127,MING BAR RESTAURANTE,MING BAR RESTAURANTE,AVENIDA DE LA LLIBERTAD 53,08100,MOLLET DEL VALLÈS
9100591222,EL GRILLAT,EL GRILLAT,CALLE ANSELM CLAVE 2,08186,LLI#A D'AMUNT
9100591493,LAS PISTAS BAR,LAS PISTAS BAR,PASEO FLUVIAL S/N,08150,PARETS DEL VALLÈS
9100591545,FRANKFURT LA CANYA,FRANKFURT LA CANYA,PLAZA LA FONT 2,08186,LLIÇÀ D'AMUNT
9100596041,CAFETERIA UMAMI,CAFETERIA UMAMI,Plaça de Prat de la Riba 18,08100,MOLLET DEL VALLES
9100596801,JUAN JOSE MIRANDA ABRIL,JUAN JOSE MIRANDA ABRIL,CALLE MOLI DE CAN BASSA S/N,08100,MOLLET DEL VALLÈS
9100597581,BAR TOLIN,BAR TOLIN,AVENIDA CATALUNYA 14,08185,LLIÇA DE VALL
9100601682,LA BONA TECA,LA BONA TECA,BLAS INFANTE 15,08170,MONTORNÈS DEL VALLÈS
9100601980,MODERN FOOD,MODERN FOOD,CALLE SANT ROC 17,08401,GRANOLLERS
9100602372,FRANFURT 151,FRANFURT 151,CARRETERA CALDES 151,08186,LLIÇA D'AMUNT
9100603628,RESTAURANTE BUENA SUERTE,RESTAURANTE BUENA SUERTE,PASEO MUNTANYA 90,08402,GRANOLLERS
9100607321,CACHITO PAN,CACHITO PAN,AVENIDA CALDES 27,08100,MOLLET DEL VALLES
9100607527,BAR CAN MONIC,BAR CAN MONIC,PLAZA CAN MONIC 6,08402,GRANOLLERS
9100645059,RESTAURANT CROAKS VIC,RESTAURANT CROAKS VIC,ESTACIO 2,08500,VIC
9100645059,RESTAURANT CROAKS VIC,RESTAURANT CROAKS VIC,ESTACIO 2,08500,VIC
9100250629,CAFE LA PLAÇA,CAFE LA PLAÇA,CALLE GOMBAU DE BESORA 1,08580,SANT QUIRZE DE BESORA
9100495381,QUATREPAMS,QUATREPAMS,AVENIDA EUROPA 21,08401,GRANOLLERS
9100264285,"PITAPES CALDERI 3 BRANQUES VALLES ,",3 BRANQUES VALLES SL,DEL CALDERI S/N,08100,MOLLET DEL VALLES
9100264285,"PITAPES CALDERI 3 BRANQUES VALLES ,",3 BRANQUES VALLES SL,DEL CALDERI S/N,08100,MOLLET DEL VALLES
9100264285,"PITAPES CALDERI 3 BRANQUES VALLES ,",3 BRANQUES VALLES SL,DEL CALDERI S/N,08100,MOLLET DEL VALLES
9100264285,"PITAPES CALDERI 3 BRANQUES VALLES ,",3 BRANQUES VALLES SL,DEL CALDERI S/N,08100,MOLLET DEL VALLES
9100663630,EL BART,EL BART,Carrer de la Riera 25,08500,VIC
9100722247,El Racó de la Gina,El Racó de la Gina,Carretera d'Olot 140,08560,MANLLEU
9100569087,RAMIREZ BERMUDEZ SERGIO,RAMIREZ BERMUDEZ SERGIO,CALLE PRUIT S/N,08500,VIC
9100749940,RUSTIK GASTRO BAR,RUSTIK GASTRO BAR,CALLE HORTA 11,08107,MARTORELLES
