order_date,client_name,transport_ids,total_lines,total_quantity,ordered_items
2026-02-27,RESTAURANT NOU CAP MANY,['11518119'],21,34,"[{'material': 'ED15LN', 'description': 'ESTRELLA DAMM 1/5 LN', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ15', 'description': 'CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'TU13', 'description': 'TURIA 1/3 RET.', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0LT0033', 'description': 'LETONA GRAN CREME PET 1,5L PET 6U', 'quantity': 3.0, 'unit': 'caj'}, {'material': 'BH13P6', 'description': 'BOHEMIA DAMM 1/3SR CESTA 6U.150ANIV.', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'ED13', 'description': 'ESTRELLA DAMM 1/3 RET. PP', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'NTY13LT6', 'description': 'NESTEA TE VERDE MARACUYA1/3LATA 4U-P6UHT', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0ZU0024', 'description': 'GRANINI PIÑA 20CL 24U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0ZU0021', 'description': 'GRANINI NARANJA 20CL 24U', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'UT302', 'description': 'COPA 30 CL TURIA', 'quantity': 12.0, 'unit': 'un'}, {'material': 'TU13', 'description': 'TURIA 1/3 RET.', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'TU13', 'description': 'TURIA 1/3 RET.', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'VO13', 'description': 'VOLL-DAMM 1/3 RET.', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0ZU0018', 'description': 'GRANINI  ARANDANOS 20CL 24U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0ZU0020', 'description': 'GRANINI MELOCOTON  20CL 24U', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'BH13P6', 'description': 'BOHEMIA DAMM 1/3SR CESTA 6U.150ANIV.', 'quantity': 1.0, 'unit': 'caj'}]"
2026-02-27,RESTAURANT NOU PAMPLONA,['11518037'],1,1,"[{'material': '0LM0376', 'description': 'TECNOPACKING BOLSA KRAFT 14+7X24 1000U', 'quantity': 1.0, 'unit': 'caj'}]"
2026-02-27,RESTAURANTE EL CAU,['11517548'],2,2,"[{'material': 'ED30', 'description': 'ESTRELLA DAMM BARRIL 30', 'quantity': 1.0, 'unit': 'brl'}, {'material': 'BRL30V', 'description': 'BARRIL INOX 30L. EURONORMA', 'quantity': 1.0, 'unit': 'brl'}]"
2026-02-27,RESTAURANTE EUROPEO CONGOST,['11518111'],22,34,"[{'material': 'ED13', 'description': 'ESTRELLA DAMM 1/3 RET. PP', 'quantity': 2.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 2.0, 'unit': 'caj'}, {'material': 'FDL13', 'description': 'FREE DAMM LIMON 1/3 RET. PP', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'VO13', 'description': 'VOLL-DAMM 1/3 RET.', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'ED30', 'description': 'ESTRELLA DAMM BARRIL 30', 'quantity': 1.0, 'unit': 'brl'}, {'material': 'BRL30V', 'description': 'BARRIL INOX 30L. EURONORMA', 'quantity': 1.0, 'unit': 'brl'}, {'material': 'VE32SP', 'description': 'AGUA VERI 1,5L PET CAJA 12U.', 'quantity': 2.0, 'unit': 'caj'}, {'material': '0AG0183', 'description': 'VICHY CATALAN GAS 30CL RET 24U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '3ENV0236', 'description': ""C.C. AGUA 1/3 VICHY-FONT D'OR"", 'quantity': 1.0, 'unit': 'caj'}, {'material': '0LT0033', 'description': 'LETONA GRAN CREME PET 1,5L PET 6U', 'quantity': 3.0, 'unit': 'caj'}, {'material': '0LI2687', 'description': 'P-BAILEYS ORI.CREMA WHISKY 1L', 'quantity': 2.0, 'unit': 'un'}, {'material': '0AM5310', 'description': 'BARGALLO RUGIN OLI FREGIR ALT OLEICO 20L', 'quantity': 1.0, 'unit': 'un'}, {'material': '0AM5394', 'description': 'PROEZA ATUN A.GIRASOL BOLSA 1KG', 'quantity': 2.0, 'unit': 'un'}, {'material': '0AM0361', 'description': 'REDONDO ACEITUNA PERDIGON 9 KG.', 'quantity': 1.0, 'unit': 'un'}, {'material': '0AM5387', 'description': 'PROEZA TOMATE TRITURADO 5KG', 'quantity': 3.0, 'unit': 'un'}, {'material': '0AM0033', 'description': 'HELLMANN.S MAYONESA 3 L.', 'quantity': 1.0, 'unit': 'un'}, {'material': '0AM5383', 'description': 'PROEZA TOMATE FRITO EXTRA LATA 3KG', 'quantity': 3.0, 'unit': 'un'}, {'material': '0LM1683', 'description': 'GC ECO SECAMANOS 2C 300X184MM 143M 6U', 'quantity': 2.0, 'unit': 'caj'}, {'material': '0LM0100', 'description': 'BALNIC ABRILLANTADOR LAVAVAJILLAS AUTO5K', 'quantity': 1.0, 'unit': 'un'}, {'material': '0LM0105', 'description': 'BALNIC LAVAVAJILLAS AGUA SEMI 6KG', 'quantity': 1.0, 'unit': 'un'}]"
2026-02-27,RESTAURANTE MARCOS,['11518056'],9,35,"[{'material': 'ED15LN', 'description': 'ESTRELLA DAMM 1/5 LN', 'quantity': 10.0, 'unit': 'caj'}, {'material': 'CJ15', 'description': 'CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13', 'quantity': 10.0, 'unit': 'caj'}, {'material': 'PI12', 'description': 'AGUA PIRINEA 1/2 GAS RET', 'quantity': 2.0, 'unit': 'caj'}, {'material': 'CJ12V', 'description': 'CAJAS COMPLETAS 1/2 V', 'quantity': 2.0, 'unit': 'caj'}, {'material': '0AG0183', 'description': 'VICHY CATALAN GAS 30CL RET 24U', 'quantity': 2.0, 'unit': 'caj'}, {'material': '3ENV0236', 'description': ""C.C. AGUA 1/3 VICHY-FONT D'OR"", 'quantity': 2.0, 'unit': 'caj'}, {'material': '0LT0032', 'description': 'CACAOLAT VIDRIO 20CL RET 30U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '3ENV0029', 'description': 'C.C. CACAOLAT 30 U.', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0LT0033', 'description': 'LETONA GRAN CREME PET 1,5L PET 6U', 'quantity': 5.0, 'unit': 'caj'}]"
2026-02-27,RESTAURANTE MERITXELL,['11518112'],22,95,"[{'material': 'ED15LN', 'description': 'ESTRELLA DAMM 1/5 LN', 'quantity': 2.0, 'unit': 'caj'}, {'material': 'CJ15', 'description': 'CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13', 'quantity': 2.0, 'unit': 'caj'}, {'material': 'VO13', 'description': 'VOLL-DAMM 1/3 RET.', 'quantity': 2.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 2.0, 'unit': 'caj'}, {'material': 'VE12SP', 'description': 'AGUA VERI 1/2 PET CAJA 24U. T.TH', 'quantity': 2.0, 'unit': 'caj'}, {'material': 'VE32P6', 'description': 'AGUA VERI 1,5L PET PACK 6U.', 'quantity': 10.0, 'unit': 'caj'}, {'material': '0LT0033', 'description': 'LETONA GRAN CREME PET 1,5L PET 6U', 'quantity': 6.0, 'unit': 'caj'}, {'material': '0VE2133', 'description': 'MONTERIO TINTO ROSCA 75CL 6U', 'quantity': 2.0, 'unit': 'caj'}, {'material': '0RF0019', 'description': '/-COCA COLA LATA 33CL 24U', 'quantity': 2.0, 'unit': 'caj'}, {'material': '0RF0079', 'description': '/-COCA COLA ZERO LATA 33CL 24U', 'quantity': 2.0, 'unit': 'caj'}, {'material': '0RF0012', 'description': 'FUENTPINOS\xa0GASEOSA\xa0 500 PET 12U', 'quantity': 2.0, 'unit': 'caj'}, {'material': '0ZU0021', 'description': 'GRANINI NARANJA 20CL 24U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0AM0362', 'description': 'REDONDO COCTEL DE ACEITUNAS 9 KG.', 'quantity': 1.0, 'unit': 'un'}, {'material': '0LM0099', 'description': 'BALNIC LAVAVAJILLAS MAQ. AGUAS DURAS 6KG', 'quantity': 1.0, 'unit': 'un'}, {'material': '0LM0100', 'description': 'BALNIC ABRILLANTADOR LAVAVAJILLAS AUTO5K', 'quantity': 1.0, 'unit': 'un'}, {'material': '0LM0504', 'description': 'GC SERVILLETA 1C 30x30 GC 100U', 'quantity': 40.0, 'unit': 'un'}, {'material': '0AM5511', 'description': 'PROEZA ESPARRAGOS EXTRA 17/24, 1KG 1U', 'quantity': 12.0, 'unit': 'un'}, {'material': '0VE4961', 'description': 'HEREDAD IBIAN RIOJA TINTO 75CL 6U', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'ED15LN', 'description': 'ESTRELLA DAMM 1/5 LN', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ15', 'description': 'CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'VO13', 'description': 'VOLL-DAMM 1/3 RET.', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}]"
2026-02-27,RESTAURANTE MINT,['11518119'],5,9,"[{'material': 'FDT13', 'description': 'FREE DAMM TOSTADA 1/3 RET. PP', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0AG0022', 'description': 'VICHY 1881 GAS 1/3 RET 20U', 'quantity': 3.0, 'unit': 'caj'}, {'material': '3ENV0033', 'description': 'C.C. GVC 330 MALAVELLA/1881', 'quantity': 3.0, 'unit': 'caj'}, {'material': '0RF0489', 'description': 'SCHWEPPES TONICA 20CL SR 24U', 'quantity': 1.0, 'unit': 'caj'}]"
2026-02-27,RESTAURANTE PALOU,['11518119'],9,9,"[{'material': 'ED30', 'description': 'ESTRELLA DAMM BARRIL 30', 'quantity': 1.0, 'unit': 'brl'}, {'material': 'BRL30V', 'description': 'BARRIL INOX 30L. EURONORMA', 'quantity': 1.0, 'unit': 'brl'}, {'material': 'TU20', 'description': 'TURIA BARRIL 20L.', 'quantity': 1.0, 'unit': 'brl'}, {'material': 'BRL20V', 'description': 'BARRIL INOX 20L. TANQUETA A16', 'quantity': 1.0, 'unit': 'brl'}, {'material': 'PI13', 'description': 'AGUA PIRINEA 1/3 GAS RET', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13V', 'description': 'CAJAS COMPLETAS 1/3 V', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'NTL13LT6', 'description': 'NESTEA LIMON 1/3 LATA 4U-PACK 6U.', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'VO13', 'description': 'VOLL-DAMM 1/3 RET.', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}]"
2026-02-27,RINCON DEL DUENDE,['11518112'],7,12,"[{'material': 'ED13', 'description': 'ESTRELLA DAMM 1/3 RET. PP', 'quantity': 3.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 3.0, 'unit': 'caj'}, {'material': '0AM0187', 'description': 'ROYAL FLAN BOTE 800G 1U', 'quantity': 2.0, 'unit': 'un'}, {'material': '0AM2400', 'description': 'GALLINA BLANCA HUEVO EN POLVO 340G', 'quantity': 1.0, 'unit': 'un'}, {'material': '0LM0201', 'description': 'MACOPAL BANDEJA 6 CANELONES   100U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0LM0204', 'description': 'MACOPAL TAPA BANDEJA 6 CANELONES   100U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0AM0354', 'description': 'GB SALSA DEMI GLACE DESHIDRATADA 1KG', 'quantity': 1.0, 'unit': 'un'}]"
2026-02-27,RSTE. BONA TAULA,['11518112'],10,14,"[{'material': '0VE0463', 'description': 'SOLAR DE ZUNIL TINTO 75CL 6U', 'quantity': 5.0, 'unit': 'caj'}, {'material': '0VE0465', 'description': 'SOLAR DE ZUNIL BLANCO 75CL 6U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0RF1698', 'description': '/-COCA COLA ZERO IMPORT LATA33 24U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0LM1712', 'description': 'BALNIC LAVAVAJILLAS MANUAL PH NEUTRO 5KG', 'quantity': 1.0, 'unit': 'un'}, {'material': '0RA0207', 'description': 'SANDEVID SPRITZ 27,5CL PACK 12U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0RF0020', 'description': '/-FANTA NARANJA LATA 33CL 24U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0RF0021', 'description': '/-FANTA LIMON LATA 33 CL 24U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0AM4892', 'description': 'SANTA ANA PATATAS 15U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0LM0100', 'description': 'BALNIC ABRILLANTADOR LAVAVAJILLAS AUTO5K', 'quantity': 1.0, 'unit': 'un'}, {'material': '0LM0105', 'description': 'BALNIC LAVAVAJILLAS AGUA SEMI 6KG', 'quantity': 1.0, 'unit': 'un'}]"
2026-02-27,RSTE. LA PAGESA,['11518112'],30,89,"[{'material': 'ED13', 'description': 'ESTRELLA DAMM 1/3 RET. PP', 'quantity': 4.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 4.0, 'unit': 'caj'}, {'material': 'ED15LN', 'description': 'ESTRELLA DAMM 1/5 LN', 'quantity': 2.0, 'unit': 'caj'}, {'material': 'CJ15', 'description': 'CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13', 'quantity': 2.0, 'unit': 'caj'}, {'material': 'ED30', 'description': 'ESTRELLA DAMM BARRIL 30', 'quantity': 1.0, 'unit': 'brl'}, {'material': 'BRL30V', 'description': 'BARRIL INOX 30L. EURONORMA', 'quantity': 1.0, 'unit': 'brl'}, {'material': 'ED13LT', 'description': 'ESTRELLA DAMM 1/3 LATA', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'VE12SP', 'description': 'AGUA VERI 1/2 PET CAJA 24U. T.TH', 'quantity': 5.0, 'unit': 'caj'}, {'material': 'VE32SP', 'description': 'AGUA VERI 1,5L PET CAJA 12U.', 'quantity': 25.0, 'unit': 'caj'}, {'material': 'PI12', 'description': 'AGUA PIRINEA 1/2 GAS RET', 'quantity': 2.0, 'unit': 'caj'}, {'material': 'CJ12V', 'description': 'CAJAS COMPLETAS 1/2 V', 'quantity': 2.0, 'unit': 'caj'}, {'material': '0AG0183', 'description': 'VICHY CATALAN GAS 30CL RET 24U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '3ENV0236', 'description': ""C.C. AGUA 1/3 VICHY-FONT D'OR"", 'quantity': 1.0, 'unit': 'caj'}, {'material': '0LT0009', 'description': 'LETONA GRAN CREME 1L VR 12U', 'quantity': 3.0, 'unit': 'caj'}, {'material': '3ENV1281', 'description': 'C.C. LECHE LETONA (NUEVO)', 'quantity': 3.0, 'unit': 'caj'}, {'material': '0LT0091', 'description': 'LETONA SEMI ESP.HOST.1L VR 12U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '3ENV1281', 'description': 'C.C. LECHE LETONA (NUEVO)', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0RF0482', 'description': 'TRINA NARANJA SLEEK 33CL 24U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0RF0010', 'description': 'LIMON GLAS 1,5 S/R 6U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0AM5310', 'description': 'BARGALLO RUGIN OLI FREGIR ALT OLEICO 20L', 'quantity': 1.0, 'unit': 'un'}, {'material': '0AM0359', 'description': 'REDONDO ACEITUNA PARTIDA 9 KG.', 'quantity': 1.0, 'unit': 'un'}, {'material': 'UE050', 'description': 'VASO CAÑA GASTRO 25CL ED CAT', 'quantity': 3.0, 'unit': 'un'}, {'material': 'UE902', 'description': 'COPA GRANDE ED', 'quantity': 6.0, 'unit': 'un'}, {'material': 'BH13P6', 'description': 'BOHEMIA DAMM 1/3SR CESTA 6U.150ANIV.', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'PL13', 'description': 'EUROCAJA 1/3 DAMM VACIA 24U. P.PLAST.A13', 'quantity': 3.0, 'unit': 'un'}, {'material': '0RF0019', 'description': '/-COCA COLA LATA 33CL 24U', 'quantity': 3.0, 'unit': 'caj'}, {'material': '0RF0022', 'description': '/-AQUARIUS LIMON 33CL LATA 24U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0RF0079', 'description': '/-COCA COLA ZERO LATA 33CL 24U', 'quantity': 2.0, 'unit': 'caj'}, {'material': '0LI2692', 'description': 'P-BAILEYS ORIG.CREMA WH 70CL', 'quantity': 6.0, 'unit': 'un'}, {'material': 'BH13P6', 'description': 'BOHEMIA DAMM 1/3SR CESTA 6U.150ANIV.', 'quantity': 1.0, 'unit': 'caj'}]"
2026-02-27,Restaurant bar Mundial,['11518035'],3,5,"[{'material': '0LT0235', 'description': 'LA LEVANTINA AVENA ESP.HOST 1L 6U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0LT0009', 'description': 'LETONA GRAN CREME 1L VR 12U', 'quantity': 2.0, 'unit': 'caj'}, {'material': '3ENV1281', 'description': 'C.C. LECHE LETONA (NUEVO)', 'quantity': 2.0, 'unit': 'caj'}]"
2026-02-27,SANLUQUEÑOS BAR,['11518056'],13,42,"[{'material': 'ED13', 'description': 'ESTRELLA DAMM 1/3 RET. PP', 'quantity': 10.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 10.0, 'unit': 'caj'}, {'material': 'ED15LN', 'description': 'ESTRELLA DAMM 1/5 LN', 'quantity': 6.0, 'unit': 'caj'}, {'material': 'CJ15', 'description': 'CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13', 'quantity': 6.0, 'unit': 'caj'}, {'material': 'VE12SP', 'description': 'AGUA VERI 1/2 PET CAJA 24U. T.TH', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'VE32SP', 'description': 'AGUA VERI 1,5L PET CAJA 12U.', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'NTL13B24', 'description': 'NESTEA LIMON 1/3 SR BANDEJA 24U. P.HT', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0ZU0020', 'description': 'GRANINI MELOCOTON  20CL 24U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0AM1290', 'description': 'XPLICIT AZUCAR 7GR  1000U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0AM0315', 'description': 'BAYMAR ATUN BOLSA 1KG', 'quantity': 2.0, 'unit': 'un'}, {'material': 'VO13', 'description': 'VOLL-DAMM 1/3 RET.', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0AM1634', 'description': 'XPLICIT EDULCORANTE 1G 150U', 'quantity': 1.0, 'unit': 'caj'}]"
2026-02-27,SUSHI HE GRANOLLERS,['11518052'],5,75,"[{'material': 'ED13', 'description': 'ESTRELLA DAMM 1/3 RET. PP', 'quantity': 5.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 5.0, 'unit': 'caj'}, {'material': 'VE12', 'description': 'AGUA VERI 1/2 VIDRIO RET.', 'quantity': 30.0, 'unit': 'caj'}, {'material': 'CJ12V', 'description': 'CAJAS COMPLETAS 1/2 V', 'quantity': 30.0, 'unit': 'caj'}, {'material': 'VE32SP', 'description': 'AGUA VERI 1,5L PET CAJA 12U.', 'quantity': 5.0, 'unit': 'caj'}]"
2026-02-27,TAJ MAHAL,['11517025'],1,1,"[{'material': '0AM5517', 'description': 'PROEZA MAIZ 500GR  1U', 'quantity': 1.0, 'unit': 'un'}]"
2026-02-27,TKBNA,['11518037'],1,15,"[{'material': '0AM0696', 'description': 'HELLMANN.S MAHONESA  5L', 'quantity': 15.0, 'unit': 'un'}]"
2026-02-27,VENECIA BAR,['11518051'],8,31,"[{'material': 'ED13', 'description': 'ESTRELLA DAMM 1/3 RET. PP', 'quantity': 7.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 7.0, 'unit': 'caj'}, {'material': '0AM0021', 'description': 'CHOVI KETCHUP 2KG', 'quantity': 1.0, 'unit': 'un'}, {'material': '0AM5383', 'description': 'PROEZA TOMATE FRITO EXTRA LATA 3KG', 'quantity': 6.0, 'unit': 'un'}, {'material': '0AM0184', 'description': 'ROYAL CARAMELO LIQUIDO 1KG', 'quantity': 1.0, 'unit': 'un'}, {'material': '0AM0187', 'description': 'ROYAL FLAN BOTE 800G 1U', 'quantity': 1.0, 'unit': 'un'}, {'material': 'ED13', 'description': 'ESTRELLA DAMM 1/3 RET. PP', 'quantity': 4.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 4.0, 'unit': 'caj'}]"
2026-02-27,XARRUP BAR,['11517249'],6,18,"[{'material': '0LT0009', 'description': 'LETONA GRAN CREME 1L VR 12U', 'quantity': 3.0, 'unit': 'caj'}, {'material': '3ENV1281', 'description': 'C.C. LECHE LETONA (NUEVO)', 'quantity': 3.0, 'unit': 'caj'}, {'material': '0LT0009', 'description': 'LETONA GRAN CREME 1L VR 12U', 'quantity': 3.0, 'unit': 'caj'}, {'material': '3ENV1281', 'description': 'C.C. LECHE LETONA (NUEVO)', 'quantity': 3.0, 'unit': 'caj'}, {'material': '0LT0009', 'description': 'LETONA GRAN CREME 1L VR 12U', 'quantity': 3.0, 'unit': 'caj'}, {'material': '3ENV1281', 'description': 'C.C. LECHE LETONA (NUEVO)', 'quantity': 3.0, 'unit': 'caj'}]"
2026-03-02,(RESTAURANT) SPORT & HEALTH OXIGEN,['11523784'],17,54,"[{'material': 'VE11', 'description': 'AGUA VERI 1/1 VIDRIO RET.', 'quantity': 6.0, 'unit': 'caj'}, {'material': 'CJ11V', 'description': 'CAJAS COMPLETAS 1/1 V', 'quantity': 6.0, 'unit': 'caj'}, {'material': 'VE12', 'description': 'AGUA VERI 1/2 VIDRIO RET.', 'quantity': 5.0, 'unit': 'caj'}, {'material': 'CJ12V', 'description': 'CAJAS COMPLETAS 1/2 V', 'quantity': 5.0, 'unit': 'caj'}, {'material': 'VE32SP', 'description': 'AGUA VERI 1,5L PET CAJA 12U.', 'quantity': 12.0, 'unit': 'caj'}, {'material': 'PI13', 'description': 'AGUA PIRINEA 1/3 GAS RET', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13V', 'description': 'CAJAS COMPLETAS 1/3 V', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0AG0182', 'description': 'VICHY CATALAN SYSPACK GAS 30CL SR 24U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0LT0009', 'description': 'LETONA GRAN CREME 1L VR 12U', 'quantity': 2.0, 'unit': 'caj'}, {'material': '3ENV1281', 'description': 'C.C. LECHE LETONA (NUEVO)', 'quantity': 2.0, 'unit': 'caj'}, {'material': '0RF0012', 'description': 'FUENTPINOS\xa0GASEOSA\xa0 500 PET 12U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0AM3376', 'description': 'BARGALLO ACEITE ALTO RENDIMIENTO 20L', 'quantity': 1.0, 'unit': 'un'}, {'material': '0AM3565', 'description': 'BARGALLO ACEITE GOURMET SOL GIRASOL 20L', 'quantity': 1.0, 'unit': 'un'}, {'material': '0AM0088', 'description': 'JAE GARBANZO EXTRA 3KG', 'quantity': 3.0, 'unit': 'un'}, {'material': '0AM5387', 'description': 'PROEZA TOMATE TRITURADO 5KG', 'quantity': 3.0, 'unit': 'un'}, {'material': '0AM5510', 'description': 'PROEZA JUDIA BLANCA 3KG 1U', 'quantity': 3.0, 'unit': 'un'}, {'material': '0LI0138', 'description': 'BAILEYS ORIGINAL 1L', 'quantity': 1.0, 'unit': 'bot'}]"
2026-03-02,A VOCADOS,['11523831'],15,15,"[{'material': 'FDT13', 'description': 'FREE DAMM TOSTADA 1/3 RET. PP', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'DL20', 'description': 'DAMM LEMON BARRIL 20L.', 'quantity': 1.0, 'unit': 'brl'}, {'material': 'BRL20V', 'description': 'BARRIL INOX 20L. TANQUETA A16', 'quantity': 1.0, 'unit': 'brl'}, {'material': 'ED30', 'description': 'ESTRELLA DAMM BARRIL 30', 'quantity': 1.0, 'unit': 'brl'}, {'material': 'BRL30V', 'description': 'BARRIL INOX 30L. EURONORMA', 'quantity': 1.0, 'unit': 'brl'}, {'material': 'TU20', 'description': 'TURIA BARRIL 20L.', 'quantity': 1.0, 'unit': 'brl'}, {'material': 'BRL20V', 'description': 'BARRIL INOX 20L. TANQUETA A16', 'quantity': 1.0, 'unit': 'brl'}, {'material': 'PI13', 'description': 'AGUA PIRINEA 1/3 GAS RET', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13V', 'description': 'CAJAS COMPLETAS 1/3 V', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0VE0524', 'description': 'SEÑORIO DE LIZIA VERDEJO RUEDA 75CL 6U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0LI0034', 'description': 'MARTINI ROSSO VERMOUTH 1L', 'quantity': 1.0, 'unit': 'bot'}, {'material': '0VE0543', 'description': 'IRREVERENTE TINTO ROBLE 75CL 6U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0VE2132', 'description': 'MONTERIO BLANCO ROSCA 6U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0LI0172', 'description': ""SEAGRAM'S GIN  EXTRA DRY 70CL"", 'quantity': 1.0, 'unit': 'bot'}]"
