order_date,client_name,material,description,unit,total_quantity
2026-02-06,CA LA SETE,0AM0151,FAISAN MACARRONES Nº 6 5KG,un,1
2026-02-06,CA LA SETE,0AM0272,"FAISAN TIBURON Nº 1, 5 KG.",un,1
2026-02-06,CA LA SETE,0LM1682,GC HIGIENICO JUMBO 2C COMPAC ECO 18U,caj,1
2026-02-06,CA LA SETE,0LM0010,GC SERVILLETAS 2C 40x40 100U,un,24
2026-02-06,CA LA SETE,VI13,VICTORIA 1/3 RET.,caj,2
2026-02-06,CACHITO PAN,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,14
2026-02-06,CACHITO PAN,ED13,ESTRELLA DAMM 1/3 RET. PP,caj,11
2026-02-06,CACHITO PAN,NTL13LT6,NESTEA LIMON 1/3 LATA 4U-PACK 6U.,caj,1
2026-02-06,CACHITO PAN,TU13,TURIA 1/3 RET.,caj,2
2026-02-06,CACHITO PAN,VO13,VOLL-DAMM 1/3 RET.,caj,1
2026-02-06,CAFE#L'ESTONA,0LT0021,CACAOLAT MINIBRIK SLIM 20CL P6 24U,caj,1
2026-02-06,CAFE#L'ESTONA,0CF1122,MOMENT TEA  CHAI TEA LATTE 10U,caj,2
2026-02-06,CAFE#L'ESTONA,0CF1123,MOMENT TEA  TÉ MATCHA LATTE 10U,caj,2
2026-02-06,CAFETERIA SANT TOMÀS,3ENV0236,C.C. AGUA 1/3 VICHY-FONT D'OR,caj,2
2026-02-06,CAFETERIA SANT TOMÀS,3ENV0029,C.C. CACAOLAT 30 U.,caj,1
2026-02-06,CAFETERIA SANT TOMÀS,3ENV1281,C.C. LECHE LETONA (NUEVO),caj,4
2026-02-06,CAFETERIA SANT TOMÀS,0LT0032,CACAOLAT VIDRIO 20CL RET 30U,caj,1
2026-02-06,CAFETERIA SANT TOMÀS,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,2
2026-02-06,CAFETERIA SANT TOMÀS,0LT0009,LETONA GRAN CREME 1L VR 12U,caj,4
2026-02-06,CAFETERIA SANT TOMÀS,TU13,TURIA 1/3 RET.,caj,2
2026-02-06,CAFETERIA SANT TOMÀS,0AG0183,VICHY CATALAN GAS 30CL RET 24U,caj,2
2026-02-06,CAFETERIA SANT TOMÀS,0LT0103,YOSOY AVENA BARISTA 1L BRIK 6U,caj,3
2026-02-06,CAFÉ PLAÇA,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,caj,2
2026-02-06,CAFÉ PLAÇA,BRL30V,BARRIL INOX 30L. EURONORMA,brl,1
2026-02-06,CAFÉ PLAÇA,3ENV0029,C.C. CACAOLAT 30 U.,caj,1
2026-02-06,CAFÉ PLAÇA,0LT0032,CACAOLAT VIDRIO 20CL RET 30U,caj,1
2026-02-06,CAFÉ PLAÇA,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,5
2026-02-06,CAFÉ PLAÇA,ED13,ESTRELLA DAMM 1/3 RET. PP,caj,5
2026-02-06,CAFÉ PLAÇA,ED30,ESTRELLA DAMM BARRIL 30,brl,1
2026-02-06,CAFÉ PLAÇA,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",caj,4
2026-02-06,CAN BERNAT,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,6
2026-02-06,CAN BERNAT,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,caj,3
2026-02-06,CAN BERNAT,ED13,ESTRELLA DAMM 1/3 RET. PP,caj,6
2026-02-06,CAN BERNAT,ED15LN,ESTRELLA DAMM 1/5 LN,caj,3
2026-02-06,CAN BIN RESTAURANTE,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,caj,2
2026-02-06,CAN BIN RESTAURANTE,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,3
2026-02-06,CAN BIN RESTAURANTE,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,caj,3
2026-02-06,CAN BIN RESTAURANTE,0AM0502,CHOVI SALSA BRAVA 265G,un,1
2026-02-06,CAN BIN RESTAURANTE,ED13,ESTRELLA DAMM 1/3 RET. PP,caj,3
2026-02-06,CAN BIN RESTAURANTE,ED15LN,ESTRELLA DAMM 1/5 LN,caj,3
2026-02-06,CAN PAIROT,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,6
2026-02-06,CAN PAIROT,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,caj,3
2026-02-06,CAN PAIROT,ED13,ESTRELLA DAMM 1/3 RET. PP,caj,6
2026-02-06,CAN PAIROT,ED15LN,ESTRELLA DAMM 1/5 LN,caj,3
2026-02-06,CAN RAJOLER,0RF0019,/-COCA COLA LATA 33CL 24U,caj,1
2026-02-06,CAN RAJOLER,PI12,AGUA PIRINEA 1/2 GAS RET,caj,1
2026-02-06,CAN RAJOLER,VE32SP,"AGUA VERI 1,5L PET CAJA 12U.",caj,10
2026-02-06,CAN RAJOLER,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,caj,8
2026-02-06,CAN RAJOLER,0AM1291,AZUCAR BLANCO BOLSITA 7GR ''BARES''1000U,caj,1
2026-02-06,CAN RAJOLER,0LI0138,BAILEYS ORIGINAL 1L,bot,1
2026-02-06,CAN RAJOLER,BRL30V,BARRIL INOX 30L. EURONORMA,brl,1
2026-02-06,CAN RAJOLER,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,6
2026-02-06,CAN RAJOLER,CJ12V,CAJAS COMPLETAS 1/2 V,caj,1
2026-02-06,CAN RAJOLER,0LM2484,COMBO VASO+TAPA NAT 8OZ 250CC 50U,pak,1
2026-02-06,CAN RAJOLER,DL13,DAMM LEMON 1/3 RET,caj,1
2026-02-06,CAN RAJOLER,ED13,ESTRELLA DAMM 1/3 RET. PP,caj,3
2026-02-06,CAN RAJOLER,ED30,ESTRELLA DAMM BARRIL 30,brl,1
2026-02-06,CAN RAJOLER,FD13,FREE DAMM 1/3 RET.,caj,1
2026-02-06,CAN RAJOLER,FDT13,FREE DAMM TOSTADA 1/3 RET. PP,caj,1
2026-02-06,CAN RAJOLER,0ZU0021,GRANINI NARANJA 20CL 24U,caj,1
2026-02-06,CAN RAJOLER,0LI0204,J&B RARE WHISKY 1L,bot,1
2026-02-06,CAN RAJOLER,0LT0235,LA LEVANTINA AVENA ESP.HOST 1L 6U,caj,1
2026-02-06,CAN RAJOLER,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",caj,10
2026-02-06,CAN RAJOLER,0LI0062,PUJOL RON 1L,bot,1
2026-02-06,CAN RAJOLER,0CF1035,XPLICIT DESCAFEINADO SOLUBLE 2G 100U,caj,2
2026-02-06,CAN RAJOLER,0AM1634,XPLICIT EDULCORANTE 1G 150U,caj,1
2026-02-06,CAN RAJOLER,0CF0056,XPLICIT MEZCLA 80/20 1KG,un,10
2026-02-06,CANSALADERIA MOLIST,VE32SP,"AGUA VERI 1,5L PET CAJA 12U.",caj,1
2026-02-06,CANSALADERIA MOLIST,ED13LT,ESTRELLA DAMM 1/3 LATA,caj,1
2026-02-06,CANSALADERIA MOLIST,0AG0119,FONT D.OR NATURAL 5L PET 4U,caj,6
2026-02-06,CANSALADERIA MOLIST,0LM0184,SECAMANOS GC 2C.ADD AZUL 106M 6U,caj,1
2026-02-06,CANSALADERIA MOLIST,0AG0046,"VICHY CATALAN GAS 1,2L PET 6U",caj,1
2026-02-06,CANTABRIA RESTAURANT,0AM0960,AZUCARERA AZUCAR SACO 5KG,un,1
2026-02-06,CANTABRIA RESTAURANT,0AM3565,BARGALLO ACEITE GOURMET SOL GIRASOL 20L,un,1
2026-02-06,CANTABRIA RESTAURANT,0AM1282,BARGALLO OLI GIRASOL 5L,un,1
2026-02-06,CANTABRIA RESTAURANT,BRL20V,BARRIL INOX 20L. TANQUETA A16,brl,1
2026-02-06,CANTABRIA RESTAURANT,BRL30V,BARRIL INOX 30L. EURONORMA,brl,2
2026-02-06,CANTABRIA RESTAURANT,0LM2431,BOLSA IND. DE BASURA G120 85x104CM 10U,caj,1
2026-02-06,CANTABRIA RESTAURANT,3ENV0042,C.C. AGUA 1/1 VICHY-FONT D'OR,caj,4
2026-02-06,CANTABRIA RESTAURANT,3ENV0041,C.C. AGUA 1/2 VICHY-FONT D'OR,caj,5
2026-02-06,CANTABRIA RESTAURANT,3ENV0060,C.C.GASEOSA ZALA SANMY 1/2,caj,2
2026-02-06,CANTABRIA RESTAURANT,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,1
2026-02-06,CANTABRIA RESTAURANT,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,caj,1
2026-02-06,CANTABRIA RESTAURANT,ED15LN,ESTRELLA DAMM 1/5 LN,caj,1
2026-02-06,CANTABRIA RESTAURANT,ED30,ESTRELLA DAMM BARRIL 30,brl,2
2026-02-06,CANTABRIA RESTAURANT,0AM0154,FAISAN FIDEOS Nº 2 ENTREFINOS 5KG,un,1
2026-02-06,CANTABRIA RESTAURANT,0AG0005,FONT D.OR NATURAL 1/2 RET 20U,caj,3
2026-02-06,CANTABRIA RESTAURANT,0AG0006,FONT D.OR NATURAL 1/3 PET 35U,caj,1
2026-02-06,CANTABRIA RESTAURANT,0AG0003,FONT D.OR NATURAL 1L RET 12U,caj,4
2026-02-06,CANTABRIA RESTAURANT,0AM0451,GALLO HARINA DE TRIGO HORECA 5KG,un,1
2026-02-06,CANTABRIA RESTAURANT,0AM0172,GALLO PAN RALLADO ESPECIAL HOSTELERIA5KG,un,1
2026-02-06,CANTABRIA RESTAURANT,0AM0160,GALLO RAVIOLIS RELLENOS DE CARNE 2 KG.,un,1
2026-02-06,CANTABRIA RESTAURANT,0AM15992,GARDENY CREMA BALSAMICA  MODENA 500ML,un,1
2026-02-06,CANTABRIA RESTAURANT,0VE0507,HALLAZGO CRIANZA 75CL 6U,caj,1
2026-02-06,CANTABRIA RESTAURANT,0AM0175,LA COCHURA LENTEJA PARDINA 5KG,un,1
2026-02-06,CANTABRIA RESTAURANT,0AM0131,MONTSIÀ ARROZ EXTRA 5 KG.,un,3
2026-02-06,CANTABRIA RESTAURANT,0AM0263,"ORLANDO KETCHUP 1,8 KG.",un,1
2026-02-06,CANTABRIA RESTAURANT,0AM5394,PROEZA ATUN A.GIRASOL BOLSA 1KG,un,2
2026-02-06,CANTABRIA RESTAURANT,0AM5392,PROEZA GARBANZOS EXTRA LATA 3KG,un,3
2026-02-06,CANTABRIA RESTAURANT,0AM5510,PROEZA JUDIA BLANCA 3KG 1U,un,4
2026-02-06,CANTABRIA RESTAURANT,0AM5389,PROEZA MAIZ DULCE EN GRANO LATA 3KG,un,1
2026-02-06,CANTABRIA RESTAURANT,0AM5383,PROEZA TOMATE FRITO EXTRA LATA 3KG,un,4
2026-02-06,CANTABRIA RESTAURANT,0AM5387,PROEZA TOMATE TRITURADO 5KG,un,2
2026-02-06,CANTABRIA RESTAURANT,0AM5388,PROEZA ZANAHORIA RALLADA 3KG,un,1
2026-02-06,CANTABRIA RESTAURANT,0AM0368,SAL COSTA SAL CLASICA DE MESA 1 KG. 12U,caj,1
2026-02-06,CANTABRIA RESTAURANT,0VE0524,SEÑORIO DE LIZIA VERDEJO RUEDA 75CL 6U,caj,1
2026-02-06,CANTABRIA RESTAURANT,TU20,TURIA BARRIL 20L.,brl,1
2026-02-06,CANTABRIA RESTAURANT,0AM0125,VALERIO SETAS MEZCLA 3KG,un,1
2026-02-06,CANTABRIA RESTAURANT,0AG0011,VICHY CATALAN GAS 1/2 RET 20U,caj,2
2026-02-06,CANTABRIA RESTAURANT,VO13,VOLL-DAMM 1/3 RET.,caj,1
2026-02-06,CANTABRIA RESTAURANT,0RF0014,ZALA GASEOSA 50CL VID. RET 20U,caj,2
2026-02-06,CANTINA IES VIC ST TOMAS,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,caj,5
2026-02-06,CANTINA IES VIC ST TOMAS,3ENV0029,C.C. CACAOLAT 30 U.,caj,1
2026-02-06,CANTINA IES VIC ST TOMAS,0LT0032,CACAOLAT VIDRIO 20CL RET 30U,caj,1
2026-02-06,CANTINA IES VIC ST TOMAS,0LT0235,LA LEVANTINA AVENA ESP.HOST 1L 6U,caj,2
2026-02-06,CANTINA IES VIC ST TOMAS,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",caj,5
2026-02-06,CANTINA IES VIC ST TOMAS,0LT0090,LETONA SEMI SIN LACTOSA 1L PET 6U,caj,2
2026-02-06,CASAL GENT GRAN ST.VICENÇ TORELLO,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,caj,1
2026-02-06,CASAL GENT GRAN ST.VICENÇ TORELLO,3ENV0236,C.C. AGUA 1/3 VICHY-FONT D'OR,caj,1
2026-02-06,CASAL GENT GRAN ST.VICENÇ TORELLO,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,3
2026-02-06,CASAL GENT GRAN ST.VICENÇ TORELLO,ED13,ESTRELLA DAMM 1/3 RET. PP,caj,3
2026-02-06,CASAL GENT GRAN ST.VICENÇ TORELLO,0AG0183,VICHY CATALAN GAS 30CL RET 24U,caj,1
2026-02-06,CLUB ESPORTIU LLIÇA D'AMUNT,0RF0022,/-AQUARIUS LIMON 33CL LATA 24U,caj,1
2026-02-06,CLUB ESPORTIU LLIÇA D'AMUNT,0RF0019,/-COCA COLA LATA 33CL 24U,caj,4
2026-02-06,CLUB ESPORTIU LLIÇA D'AMUNT,0RF0079,/-COCA COLA ZERO LATA 33CL 24U,caj,3
2026-02-06,CLUB ESPORTIU LLIÇA D'AMUNT,0RF0020,/-FANTA NARANJA LATA 33CL 24U,caj,1
2026-02-06,CLUB ESPORTIU LLIÇA D'AMUNT,BRL30V,BARRIL INOX 30L. EURONORMA,brl,5
2026-02-06,CLUB ESPORTIU LLIÇA D'AMUNT,UF058,MESA PLASTICO ED,un,22
2026-02-06,CLUB ESPORTIU LLIÇA D'AMUNT,NTL13LT6,NESTEA LIMON 1/3 LATA 4U-PACK 6U.,caj,1
2026-02-06,CLUB ESPORTIU LLIÇA D'AMUNT,UF078,SILLA ALUMINIO ED,un,42
2026-02-06,COLLA DELS TORRATS,BRL30V,BARRIL INOX 30L. EURONORMA,brl,14
2026-02-06,COLLA DELS TORRATS,TB8V,BOTELLAS CARBONICO 8 KG.VACIOS,tb,3
2026-02-06,COLLA GRILLATS,BRL30V,BARRIL INOX 30L. EURONORMA,brl,48
2026-02-06,COLLA GRILLATS,TB8V,BOTELLAS CARBONICO 8 KG.VACIOS,tb,4
2026-02-06,COLLA GRILLATS,TB8,BOTELLAS CARBONICO 8 KILOS,tb,2
2026-02-06,COLLA GRILLATS,EC13LT,DAURA DAMM 1/3 LATA LC,caj,2
2026-02-06,COLLA GRILLATS,ED30,ESTRELLA DAMM BARRIL 30,brl,22
2026-02-06,COLLA GRILLATS,VO30,VOLL-DAMM BARRIL 30,brl,2
2026-02-06,COMERCIAL F.LEIVA,3ENV0054,ENVASE GARRAFA FONT D'OR 8L,caj,56
2026-02-06,COMERCIAL F.LEIVA,0AG0047,FONT D.OR NATURAL 8L GARRAFA 1U,caj,56
2026-02-06,CORBION,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,caj,4
2026-02-06,CORBION,FD15,FREE DAMM 1/5 LN RET.,caj,4
2026-02-06,CRISTIAN LORENTE AINAUD,0RF1697,/-COCA COLA IMPORT LATA33 24U,caj,2
2026-02-06,CRISTIAN LORENTE AINAUD,0RF1698,/-COCA COLA ZERO IMPORT LATA33 24U,caj,2
2026-02-06,CRISTIAN LORENTE AINAUD,0RF0020,/-FANTA NARANJA LATA 33CL 24U,caj,1
2026-02-06,CRISTIAN LORENTE AINAUD,ED13LT,ESTRELLA DAMM 1/3 LATA,caj,3
2026-02-06,CRISTIAN LORENTE AINAUD,FD13LT,FREE DAMM 1/3 LATA LC,caj,1
2026-02-06,DROGUERIA JUNYENT,3ENV0042,C.C. AGUA 1/1 VICHY-FONT D'OR,caj,5
2026-02-06,DROGUERIA JUNYENT,3ENV0054,ENVASE GARRAFA FONT D'OR 8L,caj,168
2026-02-06,DROGUERIA JUNYENT,0AG0003,FONT D.OR NATURAL 1L RET 12U,caj,4
2026-02-06,DROGUERIA JUNYENT,0AG0047,FONT D.OR NATURAL 8L GARRAFA 1U,caj,168
2026-02-06,DROGUERIA JUNYENT,0AG0010,VICHY CATALAN GAS 1L RET 12U,caj,1
2026-02-06,Dolç i Salat Cuba,0AM1291,AZUCAR BLANCO BOLSITA 7GR ''BARES''1000U,caj,1
2026-02-06,Dolç i Salat Cuba,0LM2484,COMBO VASO+TAPA NAT 8OZ 250CC 50U,pak,2
2026-02-06,EL 9 TONI PETIT,0AM1290,XPLICIT AZUCAR 7GR  1000U,caj,1
2026-02-06,EL 9 TONI PETIT,0CF0058,XPLICIT DESCAFEINADO 500GR,un,2
2026-02-06,EL 9 TONI PETIT,0AM1634,XPLICIT EDULCORANTE 1G 150U,zpr,1
2026-02-06,EL 9 TONI PETIT,0CF0056,XPLICIT MEZCLA 80/20 1KG,un,3
2026-02-06,EL CAPUTXI,0RF0022,/-AQUARIUS LIMON 33CL LATA 24U,caj,1
2026-02-06,EL CAPUTXI,0RF0019,/-COCA COLA LATA 33CL 24U,caj,1
2026-02-06,EL CAPUTXI,0RF0079,/-COCA COLA ZERO LATA 33CL 24U,caj,1
2026-02-06,EL CAPUTXI,3ENV0236,C.C. AGUA 1/3 VICHY-FONT D'OR,caj,1
2026-02-06,EL CAPUTXI,0LT0412,"CACAOLAT ORIGINAL 27,5CL PET 24U",caj,2
2026-02-06,EL CAPUTXI,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,3
2026-02-06,EL CAPUTXI,ED13,ESTRELLA DAMM 1/3 RET. PP,caj,2
2026-02-06,EL CAPUTXI,0AG0181,FONT D.OR NATURAL 30CL RET 24U,caj,1
2026-02-06,EL CAPUTXI,FD13,FREE DAMM 1/3 RET.,caj,1
2026-02-06,EL CAPUTXI,NTL13LT6,NESTEA LIMON 1/3 LATA 4U-PACK 6U.,caj,1
2026-02-06,EL CAPUTXI,0ZU0267,PAGO MELOCOTON 33CL PET 12U,caj,2
2026-02-06,EL CAPUTXI,0ZU0268,PAGO NARANJA 33CL PET 12U,caj,1
2026-02-06,EL CAPUTXI,0ZU0269,PAGO NARANJA-ZANAH-LIMÓN  33CL PET 12U,caj,1
2026-02-06,EL CAPUTXI,0ZU0270,PAGO PIÑA  100% NATURAL 33CL PET 12U,caj,1
2026-02-06,EL GARBI BAR,0RF0019,/-COCA COLA LATA 33CL 24U,caj,1
2026-02-06,EL GARBI BAR,0RF0287,/-COCA COLA VR237 24U,caj,1
2026-02-06,EL GARBI BAR,0RF0079,/-COCA COLA ZERO LATA 33CL 24U,caj,1
2026-02-06,EL GARBI BAR,0AM0876,AZUCAR MORENO CEPAC 6G 500U,caj,1
2026-02-06,EL GARBI BAR,BRL30V,BARRIL INOX 30L. EURONORMA,brl,1
2026-02-06,EL GARBI BAR,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,4
2026-02-06,EL GARBI BAR,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,caj,2
2026-02-06,EL GARBI BAR,3ENV0021,CAJA+BOTELLA COLA VR237,caj,1
2026-02-06,EL GARBI BAR,UE903,COPA PEQUEÑA ED,un,18
2026-02-06,EL GARBI BAR,ED13,ESTRELLA DAMM 1/3 RET. PP,caj,3
2026-02-06,EL GARBI BAR,ED15LN,ESTRELLA DAMM 1/5 LN,caj,2
2026-02-06,EL GARBI BAR,ED30,ESTRELLA DAMM BARRIL 30,brl,1
2026-02-06,EL GARBI BAR,FD13,FREE DAMM 1/3 RET.,caj,1
2026-02-06,EL GARBI BAR,0LI0002,LA GUITA MANZANILLA 75CL,bot,2
2026-02-06,EL GARBI BAR,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",caj,1
2026-02-06,EL GARBI BAR,0CF0421,MOMENT TEA FRUTAS BOSQUE 15U,caj,1
2026-02-06,EL LORO CHARLY RESTAURANT,BRL30V,BARRIL INOX 30L. EURONORMA,brl,5
2026-02-06,EL LORO CHARLY RESTAURANT,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,20
2026-02-06,EL MOLI,0AM3376,BARGALLO ACEITE ALTO RENDIMIENTO 20L,un,4
2026-02-06,EL RECO DEL PLA,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,29
2026-02-06,EL RECO DEL PLA,ED13,ESTRELLA DAMM 1/3 RET. PP,caj,11
2026-02-06,EL RECO DEL PLA,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",caj,4
2026-02-06,EL RECO DEL PLA,VO13,VOLL-DAMM 1/3 RET.,caj,3
2026-02-06,EPICUS BAR,0RF0019,/-COCA COLA LATA 33CL 24U,caj,1
2026-02-06,EPICUS BAR,BRL30V,BARRIL INOX 30L. EURONORMA,brl,1
2026-02-06,EPICUS BAR,0ZU0021,GRANINI NARANJA 20CL 24U,caj,1
2026-02-06,EPICUS BAR,0ZU0734,GRANINI PITAYA-GUAYABA 20CL 24U,caj,1
2026-02-06,EPICUS BAR,0ZU0024,GRANINI PIÑA 20CL 24U,caj,2
2026-02-06,EPICUS BAR,0VE0543,IRREVERENTE TINTO ROBLE 75CL 6U,caj,1
2026-02-06,EPICUS BAR,0LT0235,LA LEVANTINA AVENA ESP.HOST 1L 6U,caj,1
2026-02-06,EPICUS BAR,0VE0524,SEÑORIO DE LIZIA VERDEJO RUEDA 75CL 6U,caj,1
2026-02-06,EPICUS BAR,TU30,TURIA BARRIL 30L.,brl,1
2026-02-06,ESCOLA D'HOSTALERIA D'OSONA,0RF0124,/-COCA COLA 2L PET 6U,caj,8
2026-02-06,ESCOLA D'HOSTALERIA D'OSONA,0RF0019,/-COCA COLA LATA 33CL 24U,caj,2
2026-02-06,ESCOLA D'HOSTALERIA D'OSONA,0RF0079,/-COCA COLA ZERO LATA 33CL 24U,caj,1
2026-02-06,ESCOLA D'HOSTALERIA D'OSONA,0RF0168,/-FANTA NARANJA 2L PET 6U,caj,8
2026-02-06,ESCOLA D'HOSTALERIA D'OSONA,0RF0020,/-FANTA NARANJA LATA 33CL 24U,caj,1
2026-02-06,ESCOLA D'HOSTALERIA D'OSONA,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,caj,1
2026-02-06,ESCOLA D'HOSTALERIA D'OSONA,0AM0509,BORNIER MOSTAZA ANTIGUA EN GRANO 210 G.,un,1
2026-02-06,ESCOLA D'HOSTALERIA D'OSONA,0AM3164,CARMENCITA COMINO MOLIDO 440G,un,1
2026-02-06,ESCOLA D'HOSTALERIA D'OSONA,0AM0047,CERVANTES CURRI EN POLVO 915 G.,un,1
2026-02-06,ESCOLA D'HOSTALERIA D'OSONA,0AM4937,"CHOVI MAYONESA PROFESIONAL 3,6KG",un,3
2026-02-06,ESCOLA D'HOSTALERIA D'OSONA,0AM0240,GALLO HELICES CON VEGETAL 3 KG.,un,2
2026-02-06,ESCOLA D'HOSTALERIA D'OSONA,0AM1240,GANCEDO OREJONES ALBARICOQUE N2 1KG,un,1
2026-02-06,ESCOLA D'HOSTALERIA D'OSONA,0ZU0274,JUVER DISFRU PIÑA SLIM S/AZUCAR 1L 12U,caj,1
2026-02-06,ESCOLA D'HOSTALERIA D'OSONA,0ZU0273,JUVER DISFRU. MELOCOTO SLIM S/AZU 1L 12U,caj,1
2026-02-06,ESCOLA D'HOSTALERIA D'OSONA,0ZU0743,JUVER DISFRU. NARANJA ESP SLIM 1L 12U,caj,1
2026-02-06,ESCOLA D'HOSTALERIA D'OSONA,0AM0166,"KIKKOMAN SALSA SOJA 1,9L",un,1
2026-02-06,ESCOLA D'HOSTALERIA D'OSONA,0AM0077,"LA SEVILLANA ACEITUNA NEGRA S/H 1,445KG",un,1
2026-02-06,ESCOLA D'HOSTALERIA D'OSONA,NTL13LT6,NESTEA LIMON 1/3 LATA 4U-PACK 6U.,caj,2
2026-02-06,ESCOLA D'HOSTALERIA D'OSONA,0AM0036,PERRINS SALSA 15 CL.,un,1
2026-02-06,ESCOLA D'HOSTALERIA D'OSONA,0AM5394,PROEZA ATUN A.GIRASOL BOLSA 1KG,un,12
2026-02-06,ESCOLA D'HOSTALERIA D'OSONA,0AM5389,PROEZA MAIZ DULCE EN GRANO LATA 3KG,un,3
2026-02-06,ESCOLA D'HOSTALERIA D'OSONA,0AM5513,PROEZA PIQUILLO 80/100 3KG  1U,un,1
2026-02-06,ESCOLA D'HOSTALERIA D'OSONA,0AM0081,REDONDO ALCAPARRAS 800 G.,un,1
2026-02-06,ESCOLA D'HOSTALERIA D'OSONA,0AM1061,"REDONDO PEPINILLOS 300/400 2,5 KG.",un,1
2026-02-06,ESCOLA D'HOSTALERIA D'OSONA,0AM0369,SAL COSTA SAL FINA DE MESA 5 KG.,un,2
2026-02-06,ESCOLA D'HOSTALERIA D'OSONA,0AM0005,SAL GARCIA SAL GRUESA ESP PESCADO 2K,caj,8
2026-02-06,ESCOLA D'HOSTALERIA D'OSONA,0AM5250,VERISOL RELLENA ANCHOA 200/220,un,9
2026-02-06,ESTUDIANTIL BAR,VE32SP,"AGUA VERI 1,5L PET CAJA 12U.",caj,2
2026-02-06,ESTUDIANTIL BAR,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,caj,3
2026-02-06,ESTUDIANTIL BAR,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,4
2026-02-06,ESTUDIANTIL BAR,ED13,ESTRELLA DAMM 1/3 RET. PP,caj,4
2026-02-06,ESTUDIANTIL BAR,0LT0090,LETONA SEMI SIN LACTOSA 1L PET 6U,caj,1
2026-02-06,EXTREMEÑOS BAR,0CF0374,BONKA INTENSO NATURAL 1KG,un,6
2026-02-06,EXTREMEÑOS BAR,3ENV0236,C.C. AGUA 1/3 VICHY-FONT D'OR,caj,1
2026-02-06,EXTREMEÑOS BAR,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,4
2026-02-06,EXTREMEÑOS BAR,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,caj,7
2026-02-06,EXTREMEÑOS BAR,ED13,ESTRELLA DAMM 1/3 RET. PP,caj,4
2026-02-06,EXTREMEÑOS BAR,ED15LN,ESTRELLA DAMM 1/5 LN,caj,7
2026-02-06,EXTREMEÑOS BAR,0LI0720,LAGAR DO FRADE CREMA D'ORUJO PET 3L,bot,1
2026-02-06,EXTREMEÑOS BAR,0AG0183,VICHY CATALAN GAS 30CL RET 24U,caj,1
2026-02-06,FETNOSTREVIC,0RF1697,/-COCA COLA IMPORT LATA33 24U,caj,1
2026-02-06,FETNOSTREVIC,0RF1698,/-COCA COLA ZERO IMPORT LATA33 24U,caj,1
2026-02-06,FETNOSTREVIC,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,2
2026-02-06,FETNOSTREVIC,ED13,ESTRELLA DAMM 1/3 RET. PP,caj,1
2026-02-06,FETNOSTREVIC,0LM1158,GC SERV.MINI SERVICIO BLC 1C.17x17 400U,un,3
2026-02-06,FETNOSTREVIC,0AM5511,"PROEZA ESPARRAGOS EXTRA 17/24, 1KG 1U",un,2
2026-02-06,FETNOSTREVIC,0AM5392,PROEZA GARBANZOS EXTRA LATA 3KG,un,3
