Material,TpMt,UMA,Contador,Denom.,Código EAN/UPC,Longitud,Unidad dimensión,Ancho,Unidad dimensión,Altura,Unidad dimensión,Unidad dimensión,Volumen,UV,UV,Peso bruto,Un,Un,Peso neto,Un,Jquía.productos
0LM01008,ZFIN,UN,1,2000,,0,,0,,0,,,0,,,0,,,0,KG,00LMZZZZEDDIE4
0LM01007,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0,KG,00LM94ZZEDDIE4
0LM01007,ZFIN,PAL,1500,1,,0,,0,,0,,,0,,,0,,,0,KG,00LM94ZZEDDIE4
0LM01007,ZFIN,CAJ,12,1,,0,,0,,0,,,0,,,0,,,0,KG,00LM94ZZEDDIE4
0LM01007,ZFIN,ZCE,100,12,,0,,0,,0,,,0,,,0,,,0,KG,00LM94ZZEDDIE4
0LM01007,ZFIN,UN,1,1,,0,,0,,0,,,0,L,L,0.12,KG,KG,0,KG,00LM94ZZEDDIE4
0LM01005,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,,,0,KG,00LM96GMEDDIE3
0LM01005,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0,KG,00LM96GMEDDIE3
0LM01005,ZFIN,ZCE,100,13,,0,,0,,0,,,0,,,0,,,0,KG,00LM96GMEDDIE3
0LM01005,ZFIN,K,100,100,,0,,0,,0,,,0,,,0,,,0,KG,00LM96GMEDDIE3
0LM01005,ZFIN,CAJ,1,1,,0,,0,,0,,,0,,,1,KG,KG,0,KG,00LM96GMEDDIE3
0LM01004,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,0,KG,00LM94ZZEDDIE4
0LM01004,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0,KG,00LM94ZZEDDIE4
0LM01004,ZFIN,ZCE,100,52,,0,,0,,0,,,0,,,0,,,0,KG,00LM94ZZEDDIE4
0LM01004,ZFIN,KG,100,400,,0,,0,,0,,,0,,,0,,,0,KG,00LM94ZZEDDIE4
0LM01004,ZFIN,CAJ,4,1,,40,CM,28,CM,31,CM,CM,0.347,HL,HL,0,,,0,KG,00LM94ZZEDDIE4
0LM01004,ZFIN,PAL,160,1,8003650015495,0,,0,,0,,,0,,,0,,,0,KG,00LM94ZZEDDIE4
0LM01003,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0,KG,00LMZZZZEDDIE4
0LM01003,ZFIN,CAJ,1,1,,0,,0,,0,,,0,,,0,KG,KG,0,KG,00LMZZZZEDDIE4
0LM01003,ZFIN,ZCE,100,13,,0,,0,,0,,,0,,,0,,,0,KG,00LMZZZZEDDIE4
0LM01003,ZFIN,KG,100,100,,0,,0,,0,,,0,,,0,,,0,KG,00LMZZZZEDDIE4
0LM01003,ZFIN,UN,1,2000,,0,,0,,0,,,0,,,0,,,0,KG,00LMZZZZEDDIE4
0LM01003,ZFIN,PAL,100,1,732535923980,0,,0,,0,,,0,,,0,,,0,KG,00LMZZZZEDDIE4
0LM01002,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0,KG,00LM95ZZEDDIE4
0LM01002,ZFIN,PAL,15,1,,0,,0,,0,,,0,,,0,,,0,KG,00LM95ZZEDDIE4
0LM01002,ZFIN,ZCE,100,3,,0,,0,,0,,,0,,,0,,,0,KG,00LM95ZZEDDIE4
0LM01002,ZFIN,UN,1,5000,,0,,0,,0,,,0,,,0,,,0,KG,00LM95ZZEDDIE4
0LM01002,ZFIN,CAJ,1,1,,0,,0,,0,,,0,,,0.42,KG,KG,0,KG,00LM95ZZEDDIE4
0LM0097,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,0,KG,00LM96GMEDDIE3
0LM0097,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0,KG,00LM96GMEDDIE3
0LM0097,ZFIN,PAL,320,1,,0,,0,,0,,,0,,,0,,,0,KG,00LM96GMEDDIE3
0LM0097,ZFIN,ZCE,100,7,,0,,0,,0,,,0,,,0,,,0,KG,00LM96GMEDDIE3
0LM0097,ZFIN,KG,100,50,,0,,0,,0,,,0,,,0,,,0,KG,00LM96GMEDDIE3
0LM0097,ZFIN,CAJ,1,1,,59.5,CM,40.5,CM,41,CM,CM,0.988,HL,HL,0,,,0,KG,00LM96GMEDDIE3
0LM0093,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,0,KG,00LM97ZZEDDIE4
0LM0093,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0,KG,00LM97ZZEDDIE4
0LM0093,ZFIN,PAL,200,1,,0,,0,,0,,,0,,,0,,,0,KG,00LM97ZZEDDIE4
0LM0093,ZFIN,ZCE,100,1,,0,,0,,0,,,0,,,0,,,0,KG,00LM97ZZEDDIE4
0LM0093,ZFIN,KG,100,10,,0,,0,,0,,,0,,,0,,,0,KG,00LM97ZZEDDIE4
0LM0093,ZFIN,CAJ,1,1,,22,CM,22,CM,7,CM,CM,3.388,DM3,DM3,0,,,0,KG,00LM97ZZEDDIE4
0LM0092,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,0,KG,00LM95ZZEDDIE4
0LM0092,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0,KG,00LM95ZZEDDIE4
0LM0092,ZFIN,CAJ,1,1,,0,,0,,0,,,0,,,0,,,0,KG,00LM95ZZEDDIE4
0LM0092,ZFIN,ZCE,100,10,,0,,0,,0,,,0,,,0,,,0,KG,00LM95ZZEDDIE4
0LM0092,ZFIN,KG,100,80,,0,,0,,0,,,0,,,0,,,0,KG,00LM95ZZEDDIE4
0LM0091,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,5,KG,00LM96GMEDDIE3
0LM0091,ZFIN,PAL,45,1,,0,,0,,0,,,0,,,0,,,5,KG,00LM96GMEDDIE3
0LM0091,ZFIN,ZCE,100,96,,0,,0,,0,,,0,,,0,,,5,KG,00LM96GMEDDIE3
0LM0091,ZFIN,KG,100,740,,0,,0,,0,,,0,,,0,,,5,KG,00LM96GMEDDIE3
0LM0091,ZFIN,UN,1,20,,0,,0,,0,,,0,,,0,,,5,KG,00LM96GMEDDIE3
0LM0091,ZFIN,CAJ,1,1,,20,CM,20,CM,20,CM,CM,0.008,M3,M3,5,KG,KG,5,KG,00LM96GMEDDIE3
0LM0090,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,0,KG,00LM96GMEDDIE3
0LM0090,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0,KG,00LM96GMEDDIE3
0LM0090,ZFIN,PAL,200,1,,0,,0,,0,,,0,,,0,,,0,KG,00LM96GMEDDIE3
0LM0090,ZFIN,ZCE,100,2,,0,,0,,0,,,0,,,0,,,0,KG,00LM96GMEDDIE3
0LM0090,ZFIN,KG,100,15,,0,,0,,0,,,0,,,0,,,0,KG,00LM96GMEDDIE3
0LM0090,ZFIN,CAJ,5,1,,20,CM,20,CM,20,CM,CM,0.008,M3,M3,5,KG,KG,0,KG,00LM96GMEDDIE3
0LM0089,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,5,KG,00LM96GMEDDIE3
0LM0089,ZFIN,PAL,100,1,,0,,0,,0,,,0,,,0,,,5,KG,00LM96GMEDDIE3
0LM0089,ZFIN,ZCE,100,109,,0,,0,,0,,,0,,,0,,,5,KG,00LM96GMEDDIE3
0LM0089,ZFIN,KG,100,840,,0,,0,,0,,,0,,,0,,,5,KG,00LM96GMEDDIE3
0LM0089,ZFIN,UN,1,200,,0,,0,,0,,,0,,,0,,,5,KG,00LM96GMEDDIE3
0LM0089,ZFIN,CAJ,1,1,,20,CM,20,CM,20,CM,CM,0.008,M3,M3,5,KG,KG,5,KG,00LM96GMEDDIE3
0LM0088,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,5,KG,00LM97GMEDDIE3
0LM0088,ZFIN,PAL,100,1,,0,,0,,0,,,0,,,0,,,5,KG,00LM97GMEDDIE3
0LM0088,ZFIN,ZCE,100,77,,0,,0,,0,,,0,,,0,,,5,KG,00LM97GMEDDIE3
0LM0088,ZFIN,KG,100,589,,0,,0,,0,,,0,,,0,,,5,KG,00LM97GMEDDIE3
0LM0088,ZFIN,UN,1,1000,,0,,0,,0,,,0,,,0,,,5,KG,00LM97GMEDDIE3
0LM0088,ZFIN,CAJ,1,1,,20,CM,20,CM,20,CM,CM,0.008,M3,M3,5,KG,KG,5,KG,00LM97GMEDDIE3
0LM0087,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,5,KG,00LM96GMEDDIE3
0LM0087,ZFIN,PAL,88,1,,0,,0,,0,,,0,,,0,,,5,KG,00LM96GMEDDIE3
0LM0087,ZFIN,ZCE,100,69,,0,,0,,0,,,0,,,0,,,5,KG,00LM96GMEDDIE3
0LM0087,ZFIN,KG,100,527,,0,,0,,0,,,0,,,0,,,5,KG,00LM96GMEDDIE3
0LM0087,ZFIN,UN,1,6,,0,,0,,0,,,0,,,0,,,5,KG,00LM96GMEDDIE3
0LM0087,ZFIN,CAJ,1,1,,20,CM,20,CM,20,CM,CM,0.008,M3,M3,5,KG,KG,5,KG,00LM96GMEDDIE3
0LM0085,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,,,5,KG,00LM97GMEDDIE3
0LM0085,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,5,KG,00LM97GMEDDIE3
0LM0085,ZFIN,ZCE,100,19,,0,,0,,0,,,0,,,0,,,5,KG,00LM97GMEDDIE3
0LM0085,ZFIN,KG,100,148,,0,,0,,0,,,0,,,0,,,5,KG,00LM97GMEDDIE3
0LM0085,ZFIN,CAJ,1,1,,20,CM,20,CM,20,CM,CM,0.008,M3,M3,5,KG,KG,5,KG,00LM97GMEDDIE3
0LM0084,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,0.183,KG,00LM94ZZEDDIE4
0LM0084,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0.183,KG,00LM94ZZEDDIE4
0LM0084,ZFIN,PAL,720,1,,0,,0,,0,,,0,,,0,,,0.183,KG,00LM94ZZEDDIE4
0LM0084,ZFIN,ZCE,100,13,,0,,0,,0,,,0,,,0,,,0.183,KG,00LM94ZZEDDIE4
0LM0084,ZFIN,KG,100,100,,0,,0,,0,,,0,,,0,,,0.183,KG,00LM94ZZEDDIE4
0LM0084,ZFIN,CAJ,6,1,,15,CM,25,CM,12,CM,CM,0.045,HL,HL,1.1,KG,KG,0.183,KG,00LM94ZZEDDIE4
0LM0081,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,0,KG,00LM97ZZEDDIE4
0LM0081,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0,KG,00LM97ZZEDDIE4
0LM0081,ZFIN,ZCE,100,3,,0,,0,,0,,,0,,,0,,,0,KG,00LM97ZZEDDIE4
0LM0081,ZFIN,KG,100,20,,0,,0,,0,,,0,,,0,,,0,KG,00LM97ZZEDDIE4
0LM0081,ZFIN,CAJ,1,1,,20,CM,20,CM,20,CM,CM,0.008,M3,M3,5,KG,KG,0,KG,00LM97ZZEDDIE4
0LM0080,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0.02,KG,00LM97ZZEDDIE4
0LM0080,ZFIN,ZCE,100,3,,0,,0,,0,,,0,,,0,,,0.02,KG,00LM97ZZEDDIE4
0LM0080,ZFIN,KG,100,20,,0,,0,,0,,,0,,,0,,,0.02,KG,00LM97ZZEDDIE4
0LM0080,ZFIN,CAJ,12,1,,25,CM,20,CM,137,CM,CM,0.685,HL,HL,0.24,KG,KG,0.02,KG,00LM97ZZEDDIE4
0LM0080,ZFIN,UN,1,1,4023103082427,0,,0,,0,,,0,,,0,KG,KG,0.02,KG,00LM97ZZEDDIE4
0LM0080,ZFIN,PAL,1440,1,4023103082427,0,,0,,0,,,0,,,0,,,0.02,KG,00LM97ZZEDDIE4
0LM0079,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,0,KG,00LM94ZZEDDIE4
0LM0079,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0,KG,00LM94ZZEDDIE4
0LM0079,ZFIN,ZCE,100,3,,0,,0,,0,,,0,,,0,,,0,KG,00LM94ZZEDDIE4
0LM0079,ZFIN,KG,100,20,,0,,0,,0,,,0,,,0,,,0,KG,00LM94ZZEDDIE4
0LM0078,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,5,KG,00LM97ZZEDDIE4
0LM0078,ZFIN,ZCE,100,13,,0,,0,,0,,,0,,,0,,,5,KG,00LM97ZZEDDIE4
0LM0078,ZFIN,KG,100,100,,0,,0,,0,,,0,,,0,,,5,KG,00LM97ZZEDDIE4
0LM0078,ZFIN,UN,1,12,,0,,0,,0,,,0,,,0,,,5,KG,00LM97ZZEDDIE4
0LM0078,ZFIN,CAJ,1,1,,20,CM,20,CM,20,CM,CM,0.008,M3,M3,5,KG,KG,5,KG,00LM97ZZEDDIE4
0LM0077,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,0.147,KG,00LM97ZZEDDIE4
0LM0077,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0.147,KG,00LM97ZZEDDIE4
0LM0077,ZFIN,PAL,900,1,,0,,0,,0,,,0,,,0,,,0.147,KG,00LM97ZZEDDIE4
0LM0077,ZFIN,ZCE,100,3,,0,,0,,0,,,0,,,0,,,0.147,KG,00LM97ZZEDDIE4
0LM0077,ZFIN,KG,100,20,,0,,0,,0,,,0,,,0,,,0.147,KG,00LM97ZZEDDIE4
0LM0077,ZFIN,CAJ,30,1,,49,CM,34,CM,34,CM,CM,0.566,HL,HL,4.42,KG,KG,0.147,KG,00LM97ZZEDDIE4
0LM0075,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,0,KG,00LM95ZZEDDIE4
0LM0075,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0,KG,00LM95ZZEDDIE4
0LM0075,ZFIN,ZCE,100,7,,0,,0,,0,,,0,,,0,,,0,KG,00LM95ZZEDDIE4
0LM0075,ZFIN,KG,100,50,,0,,0,,0,,,0,,,0,,,0,KG,00LM95ZZEDDIE4
0LM0074,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,0.715,KG,00LM97ZZEDDIE4
0LM0074,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0.715,KG,00LM97ZZEDDIE4
0LM0074,ZFIN,PAL,1440,1,,0,,0,,0,,,0,,,0,,,0.715,KG,00LM97ZZEDDIE4
0LM0074,ZFIN,ZCE,100,100,,0,,0,,0,,,0,,,0,,,0.715,KG,00LM97ZZEDDIE4
0LM0074,ZFIN,KG,100,50,,0,,0,,0,,,0,,,0,,,0.715,KG,00LM97ZZEDDIE4
0LM0074,ZFIN,CAJ,12,1,,65,CM,38,CM,32,CM,CM,0.079,M3,M3,8.58,KG,KG,0.715,KG,00LM97ZZEDDIE4
0LM0072,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0.16,KG,00LM97ZZEDDIE4
0LM0072,ZFIN,CAJ,1,1,,0,,0,,0,,,0,,,0,,,0.16,KG,00LM97ZZEDDIE4
0LM0072,ZFIN,PAL,120,1,,0,,0,,0,,,0,,,0,,,0.16,KG,00LM97ZZEDDIE4
0LM0072,ZFIN,ZCE,100,7,,0,,0,,0,,,0,,,0,,,0.16,KG,00LM97ZZEDDIE4
0LM0072,ZFIN,KG,100,50,,0,,0,,0,,,0,,,0,,,0.16,KG,00LM97ZZEDDIE4
0LM0072,ZFIN,UN,1,10,,0,,0,,0,,,0,,,0,,,0.16,KG,00LM97ZZEDDIE4
0LM0072,ZFIN,PAK,1,1,,29,CM,15,CM,10,CM,CM,4.35,DM3,DM3,0.16,KG,KG,0.16,KG,00LM97ZZEDDIE4
0LM0071,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0.41,KG,00LM97ZZEDDIE4
0LM0071,ZFIN,CAJ,1,1,,0,,0,,0,,,0,,,0,KG,KG,0.41,KG,00LM97ZZEDDIE4
0LM0071,ZFIN,PAL,120,1,,0,,0,,0,,,0,,,0,,,0.41,KG,00LM97ZZEDDIE4
0LM0071,ZFIN,ZCE,100,6,,0,,0,,0,,,0,,,0,,,0.41,KG,00LM97ZZEDDIE4
0LM0071,ZFIN,KG,100,48,,0,,0,,0,,,0,,,0,,,0.41,KG,00LM97ZZEDDIE4
0LM0071,ZFIN,UN,1,12,,0,,0,,0,,,0,,,0.034,KG,KG,0.41,KG,00LM97ZZEDDIE4
0LM0070,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,0.65,KG,00LM97ZZEDDIE4
0LM0070,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0.65,KG,00LM97ZZEDDIE4
0LM0070,ZFIN,PAL,720,1,,0,,0,,0,,,0,,,0,,,0.65,KG,00LM97ZZEDDIE4
0LM0070,ZFIN,ZCE,100,7,,0,,0,,0,,,0,,,0,,,0.65,KG,00LM97ZZEDDIE4
0LM0070,ZFIN,KG,100,50,,0,,0,,0,,,0,,,0,,,0.65,KG,00LM97ZZEDDIE4
0LM0070,ZFIN,CAJ,6,1,,56,CM,26,CM,47,CM,CM,0.684,HL,HL,3.9,KG,KG,0.65,KG,00LM97ZZEDDIE4
0LM0069,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,5,KG,00LM97ZZEDDIE4
0LM0069,ZFIN,ZCE,100,7,,0,,0,,0,,,0,,,0,,,5,KG,00LM97ZZEDDIE4
0LM0069,ZFIN,KG,100,50,,0,,0,,0,,,0,,,0,,,5,KG,00LM97ZZEDDIE4
0LM0069,ZFIN,UN,1,10,,0,,0,,0,,,0,,,0,,,5,KG,00LM97ZZEDDIE4
0LM0069,ZFIN,CAJ,1,1,,20,CM,20,CM,20,CM,CM,0.008,M3,M3,5,KG,KG,5,KG,00LM97ZZEDDIE4
0LM0068,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,0.517,KG,00LM97ZZEDDIE4
0LM0068,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0.517,KG,00LM97ZZEDDIE4
0LM0068,ZFIN,PAL,3000,1,,0,,0,,0,,,0,,,0,,,0.517,KG,00LM97ZZEDDIE4
0LM0068,ZFIN,ZCE,100,7,,0,,0,,0,,,0,,,0,,,0.517,KG,00LM97ZZEDDIE4
0LM0068,ZFIN,KG,100,50,,0,,0,,0,,,0,,,0,,,0.517,KG,00LM97ZZEDDIE4
0LM0068,ZFIN,CAJ,25,1,,36,CM,35,CM,31,CM,CM,39.06,DM3,DM3,12.93,KG,KG,0.517,KG,00LM97ZZEDDIE4
0LM0067,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,6.26,KG,00LM97ZZEDDIE4
0LM0067,ZFIN,ZCE,100,42,,0,,0,,0,,,0,,,0,,,6.26,KG,00LM97ZZEDDIE4
0LM0067,ZFIN,KG,100,320,,0,,0,,0,,,0,,,0,,,6.26,KG,00LM97ZZEDDIE4
0LM0067,ZFIN,UN,1,5,,0,,0,,0,,,0,,,0,,,6.26,KG,00LM97ZZEDDIE4
0LM0067,ZFIN,CAJ,1,1,,40,CM,26,CM,20,CM,CM,0.208,HL,HL,6.26,KG,KG,6.26,KG,00LM97ZZEDDIE4
0LM0067,ZFIN,PAL,120,1,5063864,0,,0,,0,,,0,,,0,,,6.26,KG,00LM97ZZEDDIE4
0LM0066,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,,,5,KG,00LM95ZZEDDIE4
0LM0066,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,5,KG,00LM95ZZEDDIE4
0LM0066,ZFIN,ZCE,100,99,,0,,0,,0,,,0,,,0,,,5,KG,00LM95ZZEDDIE4
0LM0066,ZFIN,KG,100,759,,0,,0,,0,,,0,,,0,,,5,KG,00LM95ZZEDDIE4
0LM0066,ZFIN,CAJ,1,1,,20,CM,20,CM,20,CM,CM,0.008,M3,M3,5,KG,KG,5,KG,00LM95ZZEDDIE4
0LM0065,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0,KG,00LM94ZZEDDIE4
0LM0065,ZFIN,ZCE,100,16,,0,,0,,0,,,0,,,0,,,0,KG,00LM94ZZEDDIE4
0LM0065,ZFIN,KG,100,120,,0,,0,,0,,,0,,,0,,,0,KG,00LM94ZZEDDIE4
0LM0065,ZFIN,UN,1,1,8410435108943,0,,0,,0,,,0,,,0,KG,KG,0,KG,00LM94ZZEDDIE4
0LM0065,ZFIN,PAL,1,1,8410435108943,0,,0,,0,,,0,,,0,,,0,KG,00LM94ZZEDDIE4
0LM0064,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,0,KG,00LM96ZZEDDIE4
0LM0064,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0,KG,00LM96ZZEDDIE4
0LM0064,ZFIN,KG,100,120,,0,,0,,0,,,0,,,0,,,0,KG,00LM96ZZEDDIE4
0LM0064,ZFIN,ZCE,100,16,,0,,0,,0,,,0,,,0,KG,KG,0,KG,00LM96ZZEDDIE4
0LM0064,ZFIN,CAJ,3,1,,20,CM,20,CM,20,CM,CM,0.008,M3,M3,4,KG,KG,0,KG,00LM96ZZEDDIE4
0LM0063,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,0,KG,00LM97ZZEDDIE4
0LM0063,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0,KG,00LM97ZZEDDIE4
0LM0063,ZFIN,KG,100,300,,0,,0,,0,,,0,,,0,,,0,KG,00LM97ZZEDDIE4
0LM0063,ZFIN,ZCE,100,39,,0,,0,,0,,,0,,,0,KG,KG,0,KG,00LM97ZZEDDIE4
0LM0063,ZFIN,CAJ,6,1,,20,CM,20,CM,20,CM,CM,0.008,M3,M3,16,KG,KG,0,KG,00LM97ZZEDDIE4
0LM0062,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,7.41,KG,00LM95ZZEDDIE4
0LM0062,ZFIN,PAL,24,1,,0,,0,,0,,,0,,,0,,,7.41,KG,00LM95ZZEDDIE4
0LM0062,ZFIN,ZCE,100,13,,0,,0,,0,,,0,,,0,,,7.41,KG,00LM95ZZEDDIE4
0LM0062,ZFIN,KG,100,100,,0,,0,,0,,,0,,,0,,,7.41,KG,00LM95ZZEDDIE4
0LM0062,ZFIN,UN,1,40,,0,,0,,0,,,0,,,0,,,7.41,KG,00LM95ZZEDDIE4
0LM0062,ZFIN,CAJ,1,1,,48,CM,47,CM,42,CM,CM,0.948,HL,HL,7.41,KG,KG,7.41,KG,00LM95ZZEDDIE4
0LM0061,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,5.42,KG,00LM95ZZEDDIE4
0LM0061,ZFIN,KG,100,174,,0,,0,,0,,,0,,,0,,,5.42,KG,00LM95ZZEDDIE4
0LM0061,ZFIN,ZCE,100,23,,0,,0,,0,,,0,,,0,KG,KG,5.42,KG,00LM95ZZEDDIE4
0LM0061,ZFIN,UN,100,2252,,0,,0,,0,,,0,,,0.024,KG,KG,5.42,KG,00LM95ZZEDDIE4
0LM0061,ZFIN,CAJ,60,1,,0,,0,,0,,,0,,,325.2,KG,KG,5.42,KG,00LM95ZZEDDIE4
0LM0061,ZFIN,PQ,1,1,,0,,0,,0,,,0,,,5.42,KG,KG,5.42,KG,00LM95ZZEDDIE4
0LM0060,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,5,KG,00LM95ZZEDDIE4
0LM0060,ZFIN,ZCE,100,3,,0,,0,,0,,,0,,,0,,,5,KG,00LM95ZZEDDIE4
0LM0060,ZFIN,KG,100,26,,0,,0,,0,,,0,,,0,,,5,KG,00LM95ZZEDDIE4
0LM0060,ZFIN,UN,1,12,,0,,0,,0,,,0,,,0,,,5,KG,00LM95ZZEDDIE4
0LM0060,ZFIN,CAJ,1,1,,20,CM,20,CM,20,CM,CM,0.008,M3,M3,5,KG,KG,5,KG,00LM95ZZEDDIE4
0LM0059,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,0,KG,00LM97ZZEDDIE4
0LM0059,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0,KG,00LM97ZZEDDIE4
0LM0059,ZFIN,PAL,100,1,,0,,0,,0,,,0,,,0,,,0,KG,00LM97ZZEDDIE4
0LM0059,ZFIN,ZCE,100,13,,0,,0,,0,,,0,,,0,,,0,KG,00LM97ZZEDDIE4
0LM0059,ZFIN,KG,100,100,,0,,0,,0,,,0,,,0,,,0,KG,00LM97ZZEDDIE4
0LM0059,ZFIN,CAJ,1,1,,45,CM,24.5,CM,32,CM,CM,0.353,HL,HL,17.5,KG,KG,0,KG,00LM97ZZEDDIE4
0LM0058,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,0,KG,00LM97ZZEDDIE4
0LM0058,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0,KG,00LM97ZZEDDIE4
0LM0058,ZFIN,PAL,100,1,,0,,0,,0,,,0,,,0,,,0,KG,00LM97ZZEDDIE4
0LM0058,ZFIN,ZCE,100,13,,0,,0,,0,,,0,,,0,,,0,KG,00LM97ZZEDDIE4
0LM0058,ZFIN,KG,100,100,,0,,0,,0,,,0,,,0,,,0,KG,00LM97ZZEDDIE4
0LM0058,ZFIN,CAJ,1,1,,28,CM,27,CM,36,CM,CM,0.272,HL,HL,6.5,KG,KG,0,KG,00LM97ZZEDDIE4
0LM0056,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,5,KG,00LM94ZZEDDIE4
0LM0056,ZFIN,ZCE,100,13,,0,,0,,0,,,0,,,0,,,5,KG,00LM94ZZEDDIE4
0LM0056,ZFIN,KG,100,100,,0,,0,,0,,,0,,,0,,,5,KG,00LM94ZZEDDIE4
0LM0056,ZFIN,UN,1,4,,0,,0,,0,,,0,,,0,,,5,KG,00LM94ZZEDDIE4
0LM0056,ZFIN,CAJ,1,1,,28,CM,7,CM,14,CM,CM,2.744,DM3,DM3,5,KG,KG,5,KG,00LM94ZZEDDIE4
0LM0056,ZFIN,PAL,60,1,8420236031562,0,,0,,0,,,0,,,0,,,5,KG,00LM94ZZEDDIE4
0LM0055,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,4.773,KG,00LM94ZZEDDIE4
0LM0055,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,4.773,KG,00LM94ZZEDDIE4
0LM0055,ZFIN,PAL,128,1,,0,,0,,0,,,0,,,0,,,4.773,KG,00LM94ZZEDDIE4
0LM0055,ZFIN,ZCE,100,65,,0,,0,,0,,,0,,,0,,,4.773,KG,00LM94ZZEDDIE4
0LM0055,ZFIN,KG,100,500,,0,,0,,0,,,0,,,0,,,4.773,KG,00LM94ZZEDDIE4
0LM0055,ZFIN,CAJ,4,1,,39,CM,28,CM,31,CM,CM,33.852,DM3,DM3,19.09,KG,KG,4.773,KG,00LM94ZZEDDIE4
0LM0054,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,25,KG,00LM97ZZEDDIE4
0LM0054,ZFIN,BRL,1,1,,0,,0,,0,,,0,,,0,,,25,KG,00LM97ZZEDDIE4
0LM0054,ZFIN,BID,1,1,,0,,0,,0,,,0,,,0,,,25,KG,00LM97ZZEDDIE4
0LM0054,ZFIN,ZCE,100,325,,0,,0,,0,,,0,,,0,,,25,KG,00LM97ZZEDDIE4
0LM0054,ZFIN,KG,100,2500,,0,,0,,0,,,0,,,0,,,25,KG,00LM97ZZEDDIE4
