date,transport_id,location_id,client,item,item_description,amount,unit,converted_amount
17/02/2026,11486819,JACINT MAS CORNET,Dolç i Salat Cuba,0CF1034,BONKA ESSENTIA ECOLÓGICO GRANO 1KG,3,un,3.0
17/02/2026,11486819,JACINT MAS CORNET,Dolç i Salat Cuba,0AM1291,AZUCAR BLANCO BOLSITA 7GR ''BARES''1000U,1,caj,9.0
17/02/2026,11486819,JACINT MAS CORNET,BAR CASAL CAMPRODON,0AM1634,XPLICIT EDULCORANTE 1G 150U,4,caj,36.0
17/02/2026,11486819,JACINT MAS CORNET,BAR CASAL CAMPRODON,0CF1122,MOMENT TEA  CHAI TEA LATTE 10U,5,caj,45.0
17/02/2026,11486819,JACINT MAS CORNET,BAR CASAL CAMPRODON,0CF1123,MOMENT TEA  TÉ MATCHA LATTE 10U,5,caj,45.0
17/02/2026,11486819,JACINT MAS CORNET,BAR CASAL CAMPRODON,0CF0353,BONKA SELECCIÓN PROFESIONAL NATURAL 1KG,10,un,10.0
17/02/2026,11486819,JACINT MAS CORNET,BAR CASAL CAMPRODON,0CF0355,BONKA ESSENTIA DESCAFEINADO GRANO 500G,10,un,10.0
17/02/2026,11486819,JACINT MAS CORNET,BAR CASAL CAMPRODON,0AM0876,AZUCAR MORENO CEPAC 6G 500U,1,caj,9.0
17/02/2026,11486819,JACINT MAS CORNET,BAR PETIT,0CF0080,XPLICIT NATURAL CREMOSO 1KG,2,un,2.0
17/02/2026,11486819,JACINT MAS CORNET,BAR PETIT,0CF0029,NESCAFE DESCAFEINADO SOBRE 2G 100U,1,un,1.0
17/02/2026,11486819,JACINT MAS CORNET,BAR PETIT,0AM1634,XPLICIT EDULCORANTE 1G 150U,1,caj,9.0
17/02/2026,11486819,JACINT MAS CORNET,HOSTAL CAL XIC,0CF0420,MOMENT TEA VERDE MO. HIERBA 15U,1,caj,9.0
17/02/2026,11486819,JACINT MAS CORNET,HOSTAL CAL XIC,0CF0421,MOMENT TEA FRUTAS BOSQUE 15U,1,caj,9.0
17/02/2026,11486819,JACINT MAS CORNET,HOSTAL CAL XIC,0CF1028,MALONGO EXPRESO INTENSO CAPSULAS 6G 120U,2,caj,18.0
17/02/2026,11486819,JACINT MAS CORNET,HOSTAL CAL XIC,0CF1112,MALONGO DECA AQUA DESCAF ENFUND 6G 100U,1,caj,9.0
17/02/2026,11486819,JACINT MAS CORNET,B-VIKY,0VE2200,TORRACOLLONS BLANCO 75CL 6U,1,caj,9.0
17/02/2026,11486819,JACINT MAS CORNET,B-VIKY,0CF0056,XPLICIT MEZCLA 80/20 1KG,9,un,9.0
17/02/2026,11486819,JACINT MAS CORNET,B-VIKY,0AM1290,XPLICIT AZUCAR 7GR  1000U,2,caj,18.0
17/02/2026,11486819,JACINT MAS CORNET,B-VIKY,0LM2483,COMBO VASO+TAPA NAT 4OZ 120CC 50U,2,pak,36.0
17/02/2026,11486819,JACINT MAS CORNET,B-VIKY,0LM2484,COMBO VASO+TAPA NAT 8OZ 250CC 50U,2,pak,36.0
17/02/2026,11486819,JACINT MAS CORNET,B-VIKY,0CF0056,XPLICIT MEZCLA 80/20 1KG,1,un,1.0
17/02/2026,11486819,JACINT MAS CORNET,B-VIKY,0AM1634,XPLICIT EDULCORANTE 1G 150U,2,caj,18.0
17/02/2026,11486819,JACINT MAS CORNET,ELS PAGESOS,0CF0353,BONKA SELECCIÓN PROFESIONAL NATURAL 1KG,10,un,10.0
17/02/2026,11486819,JACINT MAS CORNET,ELS PAGESOS,0CF0355,BONKA ESSENTIA DESCAFEINADO GRANO 500G,2,un,2.0
17/02/2026,11486819,JACINT MAS CORNET,ELS PAGESOS,0AM1290,XPLICIT AZUCAR 7GR  1000U,1,caj,9.0
17/02/2026,11486819,JACINT MAS CORNET,ELS PAGESOS,0AM1634,XPLICIT EDULCORANTE 1G 150U,1,zpr,
17/02/2026,11486819,JACINT MAS CORNET,CAFETERIA GAUDEIX,0CF0353,BONKA SELECCIÓN PROFESIONAL NATURAL 1KG,2,un,2.0
17/02/2026,11486819,JACINT MAS CORNET,CAFETERIA GAUDEIX,0AM0783,LOTUS BISCOFF 300U,1,caj,9.0
17/02/2026,11486819,JACINT MAS CORNET,DOLC I SALAT MATARO,0CF0355,BONKA ESSENTIA DESCAFEINADO GRANO 500G,1,un,1.0
17/02/2026,11486819,JACINT MAS CORNET,DOLC I SALAT MATARO,0CF1034,BONKA ESSENTIA ECOLÓGICO GRANO 1KG,5,un,5.0
17/02/2026,11486819,JACINT MAS CORNET,DOLC I SALAT MATARO,0AM1291,AZUCAR BLANCO BOLSITA 7GR ''BARES''1000U,1,caj,9.0
17/02/2026,11486819,JACINT MAS CORNET,DOLC I SALAT MATARO,0AM1634,XPLICIT EDULCORANTE 1G 150U,1,caj,9.0
17/02/2026,11486819,JACINT MAS CORNET,DOLC I SALAT MATARO,0LM2484,COMBO VASO+TAPA NAT 8OZ 250CC 50U,2,pak,36.0
17/02/2026,11486834,LUIS HERNANDEZ MESA,BAR PLAZA PUEBLO,ED13,ESTRELLA DAMM 1/3 RET. PP,4,caj,36.0
17/02/2026,11486834,LUIS HERNANDEZ MESA,BAR PLAZA PUEBLO,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,4,caj,36.0
17/02/2026,11486834,LUIS HERNANDEZ MESA,BAR PLAZA PUEBLO,ED15LN,ESTRELLA DAMM 1/5 LN,2,caj,18.0
17/02/2026,11486834,LUIS HERNANDEZ MESA,BAR PLAZA PUEBLO,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,2,caj,18.0
17/02/2026,11486834,LUIS HERNANDEZ MESA,BAR PLAZA PUEBLO,NTL13LT6,NESTEA LIMON 1/3 LATA 4U-PACK 6U.,1,caj,9.0
17/02/2026,11486834,LUIS HERNANDEZ MESA,BAR PLAZA PUEBLO,UE902,COPA GRANDE ED,12,un,12.0
17/02/2026,11486834,LUIS HERNANDEZ MESA,BAR PLAZA PUEBLO,0AM5517,PROEZA MAIZ 500GR  1U,1,un,1.0
17/02/2026,11486834,LUIS HERNANDEZ MESA,BAR PLAZA PUEBLO,ED13,ESTRELLA DAMM 1/3 RET. PP,2,caj,18.0
17/02/2026,11486834,LUIS HERNANDEZ MESA,BAR PLAZA PUEBLO,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,2,caj,18.0
17/02/2026,11486834,LUIS HERNANDEZ MESA,BAR PLAZA PUEBLO,ED15LN,ESTRELLA DAMM 1/5 LN,1,caj,9.0
17/02/2026,11486834,LUIS HERNANDEZ MESA,BAR PLAZA PUEBLO,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,1,caj,9.0
17/02/2026,11486834,LUIS HERNANDEZ MESA,BAR PLAZA PUEBLO,VO13,VOLL-DAMM 1/3 RET.,1,caj,9.0
17/02/2026,11486834,LUIS HERNANDEZ MESA,BAR PLAZA PUEBLO,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,DÉJÀ VU,VO13,VOLL-DAMM 1/3 RET.,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,DÉJÀ VU,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,DÉJÀ VU,DL30,DAMM LEMON BARRIL 30,1,brl,36.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,DÉJÀ VU,BRL30V,BARRIL INOX 30L. EURONORMA,1,brl,36.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,DÉJÀ VU,ED30,ESTRELLA DAMM BARRIL 30,2,brl,72.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,DÉJÀ VU,BRL30V,BARRIL INOX 30L. EURONORMA,2,brl,72.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,DÉJÀ VU,TU20,TURIA BARRIL 20L.,1,brl,36.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,DÉJÀ VU,BRL20V,BARRIL INOX 20L. TANQUETA A16,1,brl,36.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,DÉJÀ VU,VE12,AGUA VERI 1/2 VIDRIO RET.,3,caj,27.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,DÉJÀ VU,CJ12V,CAJAS COMPLETAS 1/2 V,3,caj,27.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,DÉJÀ VU,CJ12V,CAJAS COMPLETAS 1/2 V,3,caj,27.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,DÉJÀ VU,UT302,COPA 30 CL TURIA,12,un,12.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,DÉJÀ VU,UV105,COPA VOLL-DAMM GRANDE,12,un,12.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,DÉJÀ VU,UE902,COPA GRANDE ED,12,un,12.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,DÉJÀ VU,UE903,COPA PEQUEÑA ED,12,un,12.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,VINOUS,ED13,ESTRELLA DAMM 1/3 RET. PP,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,VINOUS,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,VINOUS,VE12,AGUA VERI 1/2 VIDRIO RET.,4,caj,36.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,VINOUS,CJ12V,CAJAS COMPLETAS 1/2 V,4,caj,36.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,GIOVANNI,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,2,caj,18.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,GIOVANNI,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",2,caj,18.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,PAREDES 4,ED13,ESTRELLA DAMM 1/3 RET. PP,7,caj,63.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,PAREDES 4,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,7,caj,63.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,PAREDES 4,ED15LN,ESTRELLA DAMM 1/5 LN,3,caj,27.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,PAREDES 4,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,3,caj,27.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,PAREDES 4,FD15,FREE DAMM 1/5 LN RET.,3,caj,27.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,PAREDES 4,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,3,caj,27.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,PAREDES 4,XI13,XIBECA 5% 1/3 RET,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,PAREDES 4,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,PAREDES 4,NTL13LT6,NESTEA LIMON 1/3 LATA 4U-PACK 6U.,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,PAREDES 4,ED15LN,ESTRELLA DAMM 1/5 LN,2,caj,18.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,PAREDES 4,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,2,caj,18.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,PAREDES 4,VO13,VOLL-DAMM 1/3 RET.,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,PAREDES 4,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,PAREDES 4,XI13,XIBECA 5% 1/3 RET,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,PAREDES 4,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,PAREDES 4,ED13,ESTRELLA DAMM 1/3 RET. PP,4,caj,36.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,PAREDES 4,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,4,caj,36.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,GRANA BAR BY DUMAS,ED13,ESTRELLA DAMM 1/3 RET. PP,4,caj,36.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,GRANA BAR BY DUMAS,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,4,caj,36.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,GRANA BAR BY DUMAS,ED30,ESTRELLA DAMM BARRIL 30,1,brl,36.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,GRANA BAR BY DUMAS,BRL30V,BARRIL INOX 30L. EURONORMA,1,brl,36.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,GRANA BAR BY DUMAS,TU20,TURIA BARRIL 20L.,1,brl,36.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,GRANA BAR BY DUMAS,BRL20V,BARRIL INOX 20L. TANQUETA A16,1,brl,36.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,GRANA BAR BY DUMAS,ED13LT,ESTRELLA DAMM 1/3 LATA,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,GRANA BAR BY DUMAS,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,4,caj,36.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,GRANA BAR BY DUMAS,VE32SP,"AGUA VERI 1,5L PET CAJA 12U.",2,caj,18.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,GRANA BAR BY DUMAS,0LT0036,CACAOLAT VIDRIO 20CL SR 24U,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,JAVIS 3,ED13,ESTRELLA DAMM 1/3 RET. PP,7,caj,63.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,JAVIS 3,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,7,caj,63.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,JAVIS 3,FDT13,FREE DAMM TOSTADA 1/3 RET. PP,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,JAVIS 3,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,JAVIS 3,TU13,TURIA 1/3 RET.,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,JAVIS 3,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,JAVIS 3,ED30,ESTRELLA DAMM BARRIL 30,1,brl,36.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,JAVIS 3,BRL30V,BARRIL INOX 30L. EURONORMA,1,brl,36.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,JAVIS 3,NTL13LT6,NESTEA LIMON 1/3 LATA 4U-PACK 6U.,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,JAVIS 3,VO13,VOLL-DAMM 1/3 RET.,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,JAVIS 3,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,BAR CAN MONIC,ED13,ESTRELLA DAMM 1/3 RET. PP,2,caj,18.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,BAR CAN MONIC,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,2,caj,18.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,BAR CAN MONIC,FDL15,FREE DAMM LIMON 1/5 RET. PP,2,caj,18.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,BAR CAN MONIC,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,2,caj,18.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,BAR CAN MONIC,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,BAR CAN MONIC,0AG0183,VICHY CATALAN GAS 30CL RET 24U,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,BAR CAN MONIC,3ENV0236,C.C. AGUA 1/3 VICHY-FONT D'OR,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,BAR CAN MONIC,0LT0032,CACAOLAT VIDRIO 20CL RET 30U,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,BAR CAN MONIC,3ENV0029,C.C. CACAOLAT 30 U.,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,BAR CAN MONIC,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",3,caj,27.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,BAR CAN MONIC,0VE0524,SEÑORIO DE LIZIA VERDEJO RUEDA 75CL 6U,3,caj,27.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,BAR CAN MONIC,0VE0123,J.SALLA MOSCATELL 75CL 1U,2,bot,2.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,BAR CAN MONIC,0RF0287,/-COCA COLA VR237 24U,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,BAR CAN MONIC,3ENV0021,CAJA+BOTELLA COLA VR237,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,BAR CAN MONIC,0LI0204,J&B RARE WHISKY 1L,1,bot,1.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,BAR CAN MONIC,0LI2688,P-BALLANTINE'S 1L,2,un,2.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,BAR CAN MONIC,0LI0032,PORTHOS CAZALLA 1L,1,bot,1.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,BAR CAN MONIC,0AM0783,LOTUS BISCOFF 300U,2,caj,18.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,BAR CAN MONIC,0LI0016,LARIOS GIN 1L,1,bot,1.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,BAR CAN MONIC,0LI0116,CARDHU WHISKY 12 AÑOS 70CL,1,bot,1.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,BAR CAN MONIC,UE902,COPA GRANDE ED,12,un,12.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,BAR CAN MONIC,0AM0783,LOTUS BISCOFF 300U,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,BAR CAN MONIC,ED13,ESTRELLA DAMM 1/3 RET. PP,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,BAR CAN MONIC,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,BAR CAN MONIC,FD15,FREE DAMM 1/5 LN RET.,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,BAR CAN MONIC,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,SALTING GRANOLLERS,ED13,ESTRELLA DAMM 1/3 RET. PP,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,SALTING GRANOLLERS,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,SALTING GRANOLLERS,VO13,VOLL-DAMM 1/3 RET.,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,SALTING GRANOLLERS,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,SALTING GRANOLLERS,ED30,ESTRELLA DAMM BARRIL 30,1,brl,36.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,SALTING GRANOLLERS,BRL30V,BARRIL INOX 30L. EURONORMA,1,brl,36.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,SALTING GRANOLLERS,TU20,TURIA BARRIL 20L.,1,brl,36.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,SALTING GRANOLLERS,BRL20V,BARRIL INOX 20L. TANQUETA A16,1,brl,36.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,PAPUA COLL DE LA MANYA,DL13,DAMM LEMON 1/3 RET,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,PAPUA COLL DE LA MANYA,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,PAPUA COLL DE LA MANYA,0AG0183,VICHY CATALAN GAS 30CL RET 24U,2,caj,18.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,PAPUA COLL DE LA MANYA,3ENV0236,C.C. AGUA 1/3 VICHY-FONT D'OR,2,caj,18.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,PAPUA COLL DE LA MANYA,0LT0103,YOSOY AVENA BARISTA 1L BRIK 6U,8,caj,72.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,PAPUA COLL DE LA MANYA,0LT0412,"CACAOLAT ORIGINAL 27,5CL PET 24U",1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,PAPUA COLL DE LA MANYA,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",3,caj,27.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,PAPUA COLL DE LA MANYA,0RF0019,/-COCA COLA LATA 33CL 24U,2,caj,18.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,PAPUA COLL DE LA MANYA,0RF0056,/-AQUARIUS NARANJA 33CL LATA 24U,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,PAPUA COLL DE LA MANYA,0RF0079,/-COCA COLA ZERO LATA 33CL 24U,2,caj,18.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,PAPUA COLL DE LA MANYA,0LM0749,ENSALADERA CARTON + TAPA PET 500ML 25U,8,pak,144.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,PAPUA COLL DE LA MANYA,0LM0038,FLOQUET LEJIA 5L  3U,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,PAPUA COLL DE LA MANYA,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,2,caj,18.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,QUATREPAMS,VE32SP,"AGUA VERI 1,5L PET CAJA 12U.",5,caj,45.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,QUATREPAMS,VE13SP,AGUA VERI 1/3 PET CAJA 35U. T.TH,5,caj,45.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,RESTAURANTE PALOU,0ZU0024,GRANINI PIÑA 20CL 24U,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,RESTAURANTE PALOU,0ZU0021,GRANINI NARANJA 20CL 24U,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,RESTAURANTE PALOU,0ZU0018,GRANINI  ARANDANOS 20CL 24U,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,RESTAURANTE PALOU,0ZU0020,GRANINI MELOCOTON  20CL 24U,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,"BAR ""LA OCA""",ED13,ESTRELLA DAMM 1/3 RET. PP,2,caj,18.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,"BAR ""LA OCA""",CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,2,caj,18.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,"BAR ""LA OCA""",ED15LN,ESTRELLA DAMM 1/5 LN,2,caj,18.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,"BAR ""LA OCA""",CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,2,caj,18.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,"BAR ""LA OCA""",TU20,TURIA BARRIL 20L.,1,brl,36.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,"BAR ""LA OCA""",BRL20V,BARRIL INOX 20L. TANQUETA A16,1,brl,36.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,"BAR ""LA OCA""",0CF1122,MOMENT TEA  CHAI TEA LATTE 10U,2,caj,18.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,BAR RESTAURANTE MERLY´S,ED13,ESTRELLA DAMM 1/3 RET. PP,3,caj,27.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,BAR RESTAURANTE MERLY´S,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,3,caj,27.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,BAR RESTAURANTE MERLY´S,ED15LN,ESTRELLA DAMM 1/5 LN,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,BAR RESTAURANTE MERLY´S,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,1,caj,9.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,BAR RESTAURANTE MERLY´S,VO13,VOLL-DAMM 1/3 RET.,2,caj,18.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,BAR RESTAURANTE MERLY´S,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,2,caj,18.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,BAR RESTAURANTE MERLY´S,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,4,caj,36.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,BAR RESTAURANTE MERLY´S,VE32SP,"AGUA VERI 1,5L PET CAJA 12U.",4,caj,36.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,BAR EL TUBO,ED13,ESTRELLA DAMM 1/3 RET. PP,6,caj,54.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,BAR EL TUBO,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,6,caj,54.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,BAR EL TUBO,ED15LN,ESTRELLA DAMM 1/5 LN,3,caj,27.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,BAR EL TUBO,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,3,caj,27.0
17/02/2026,11486835,JORDI PUIGDELLIRE GALERA,BAR EL TUBO,FD15,FREE DAMM 1/5 LN RET.,2,caj,18.0
